"","internal.gene_id","gr.row","X","Chr","Start","End","Strand","Length","vectorbase.RU","orthoDB.collapsed","flybase.fbpp.collapsed","flybase.fbgn.collapsed","flybase.annot.collapsed","flybase.gene.collapsed","display.name","gene.family","gene.family.specific","dmel.blastx.fbpp","dmel.blastx.fbgn","dmel.blastx.annot","dmel.blastx.gene","dmel.blastx.evalues","reason"
"379","gene9551",1,"gene9551","supercont1.3;supercont1.3;supercont1.3;supercont1.3","4483386;4483839;4493660;4525482","4483779;4483962;4495847;4525766","+;+;+;+",2991,"AAEL000165",NA,NA,NA,NA,NA,"","","","FBpp0073294-FBpp0112246-FBpp0073330-FBpp0073248-FBpp0111323","FBgn0030271-FBgn0040817-FBgn0052667-FBgn0030261-FBgn0085244","CG15202-CG14132-CG32667-CG15203-CG34215","CG15202-CG14132-ssp7-CG15203-CG34215","8e-08-4e-06-3e-05-2e-04-0.004",""
"380","gene9583",3,"gene9583","supercont1.3;supercont1.3;supercont1.3;supercont1.3;supercont1.3;supercont1.3","1313948;1315110;1315442;1330924;1331180;1332388","1314896;1315377;1315607;1331109;1332185;1332475","-;-;-;-;-;-",2663,"AAEL000159","EOG81ZJ34","FBpp0074036","FBgn0030724","CG9212","Nipsnap","","","","FBpp0074034","FBgn0030724","CG9212","Nipsnap","2.00E-153",""
"381","gene9614",3,"gene9614","supercont1.93;supercont1.93;supercont1.93;supercont1.93;supercont1.93;supercont1.93;supercont1.93;supercont1.93","1309827;1310520;1310763;1317859;1318127;1318319;1318924;1369712","1310459;1310695;1310948;1318064;1318257;1318745;1319198;1370631","-;-;-;-;-;-;-;-",2954,"AAEL003645","EOG8V460N","FBpp0084937","FBgn0039756","CG9743","CG9743","","","","FBpp0084937-FBpp0082095-FBpp0082064-FBpp0075926-FBpp0084939","FBgn0039756-FBgn0086687-FBgn0043043-FBgn0029172-FBgn0039754","CG9743-CG5887-CG5925-CG7923-CG9747","CG9743-Desat1-Desat2-Fad2-CG9747","1e-167-5e-118-1e-110-4e-101-5e-101",""
"382","gene9623",1,"gene9623","supercont1.93;supercont1.93;supercont1.93;supercont1.93;supercont1.93;supercont1.93","46610;56626;65242;66393;91866;92557","47871;57640;65801;66767;92494;94411","+;+;+;+;+;+",5696,"AAEL018304",NA,NA,NA,NA,NA,"","","","FBpp0076158-FBpp0080247-FBpp0087080-FBpp0087558-FBpp0290086-FBpp0070763","FBgn0035969-FBgn0028886-FBgn0033708-FBgn0033443-FBgn0034381-FBgn0029762","CG4476-CG15279-CG8850-CG1698-CG15088-CG3252","CG4476-CG15279-CG8850-CG1698-List-NAAT1","0-0-0-0-1e-175-6e-157",""
"383","gene9653",4,"gene9653","supercont1.211;supercont1.211;supercont1.211;supercont1.211","588883;590612;621738;637233","590476;591007;621765;638799","-;-;-;-",3585,"AAEL006572","EOG85TGF1-EOG85TGF1","FBpp0085411-FBpp0085438","FBgn0033027-FBgn0013348","CG12408-CG2981","TpnC4-TpnC41C","","","","FBpp0085438-FBpp0087280-FBpp0088546-FBpp0085411-FBpp0078699","FBgn0013348-FBgn0010423-FBgn0010424-FBgn0033027-FBgn0031692","CG2981-CG9073-CG7930-CG12408-CG6514","TpnC41C-TpnC47D-TpnC73F-TpnC4-TpnC25D","6e-75-3e-60-5e-60-8e-48-8e-45",""
"384","gene9690",3,"gene9690","supercont1.23;supercont1.23;supercont1.23;supercont1.23;supercont1.23","2999845;3000301;3000642;3037099;3045481","3000236;3000581;3001211;3037588;3046426","-;-;-;-;-",2679,"AAEL001100","EOG8XWJQ9","FBpp0076185","FBgn0023129","CG3705","aay","","","","FBpp0076185","FBgn0023129","CG3705","aay","1.00E-95",""
"385","gene9705",3,"gene9705","supercont1.23;supercont1.23;supercont1.23;supercont1.23","3615417;3641049;3641924;3643695","3616060;3641856;3642449;3644224","+;+;+;+",2508,"AAEL001102","EOG82FW8M","FBpp0075629","FBgn0036337","CG11255","AdenoK","","","","FBpp0075629-FBpp0082018-FBpp0088121-FBpp0077727","FBgn0036337-FBgn0037995-FBgn0026602-FBgn0031265","CG11255-CG3809-CG1851-CG2794","AdenoK-CG3809-Ady43A-CG2794","3e-149-1e-88-5e-29-3e-04",""
"386","gene9710",1,"gene9710","supercont1.23;supercont1.23;supercont1.23;supercont1.23;supercont1.23;supercont1.23","298028;301405;301684;302099;381542;383754","300639;301621;302034;302210;382094;384520","+;+;+;+;+;+",4612,"AAEL001128",NA,NA,NA,NA,NA,"","","","FBpp0073789-FBpp0083935-FBpp0082094-FBpp0087065-FBpp0083205-FBpp0072262-FBpp0083209","FBgn0027601-FBgn0039156-FBgn0037996-FBgn0033733-FBgn0038734-FBgn0035006-FBgn0038730","CG9009-CG6178-CG4830-CG8834-CG11453-CG4563-CG6300","pdgy-CG6178-CG4830-CG8834-CG11453-CG4563-CG6300","1e-113-1e-87-3e-49-3e-48-2e-46-2e-44-5e-42",""
"387","gene9732",3,"gene9732","supercont1.1411;supercont1.1411;supercont1.1411;supercont1.1411","49181;49303;49938;57171","49246;49501;54967;57347","+;+;+;+",5472,"AAEL015034",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"388","gene9744",1,"gene9744","supercont1.458;supercont1.458;supercont1.458;supercont1.458","918888;919278;919555;919905","919213;919494;919845;922444","-;-;-;-",3374,"AAEL010163",NA,NA,NA,NA,NA,"","","","FBpp0088587-FBpp0084225-FBpp0112264-FBpp0084199-FBpp0078913-FBpp0084200-FBpp0084229","FBgn0039313-FBgn0039326-FBgn0045761-FBgn0051300-FBgn0031800-FBgn0051104-FBgn0051087","CG11892-CG10562-CG10618-CG31300-CG9497-CG31104-CG31087","CG11892-CG10562-CHKov1-CG31300-CG9497-CG31104-CG31087","1e-29-9e-28-1e-25-7e-25-7e-24-3e-23-2e-22",""
"389","gene9817",3,"gene9817","supercont1.943;supercont1.943;supercont1.943;supercont1.943","11160;12326;12431;12758","12261;12354;12696;13565","+;+;+;+",2205,"AAEL013857",NA,NA,NA,NA,NA,"","","","FBpp0071174-FBpp0074401-FBpp0289348-FBpp0088629","FBgn0030051-FBgn0030925-FBgn0038114-FBgn0037222","CG2056-CG6361-CG11670-CG14642","spirit-Hayan-CG11670-CG14642","2e-19-6e-15-3e-12-1e-10",""
"390","gene9819",4,"gene9819","supercont1.943;supercont1.943;supercont1.943;supercont1.943","260966;281450;281684;302020","264303;281599;282337;303823","-;-;-;-",5946,"AAEL013858","EOG8BZQT1","FBpp0070385","FBgn0003079","CG2845","phl","","","","FBpp0070385-FBpp0078413-FBpp0074731","FBgn0003079-FBgn0015402-FBgn0036896","CG2845-CG2899-CG8789","phl-ksr-wnd","0-1e-46-2e-31",""
"391","gene9838",1,"gene9838","supercont1.200;supercont1.200","1521945;1523906","1523847;1524704","+;+",2702,"AAEL006323",NA,NA,NA,NA,NA,"","","","FBpp0083524-FBpp0083525-FBpp0084767-FBpp0084770","FBgn0051343-FBgn0051233-FBgn0263236-FBgn0051445","CG31343-CG31233-CG11956-CG31445","CG31343-CG31233-SP1029-CG31445","4e-44-4e-36-7e-35-5e-32",""
"392","gene989",2,"gene989","supercont1.420;supercont1.420;supercont1.420","731213;732151;732437","732078;732260;732979","-;-;-",1519,"AAEL017293",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"393","gene992",3,"gene992","supercont1.420;supercont1.420","170148;171188","170249;172035","+;+",950,"AAEL009701","EOG8TXFHT","FBpp0077427","FBgn0026778","CG3240","Rad1","","","","FBpp0077427","FBgn0026778","CG3240","Rad1","5.00E-46",""
"394","gene9923",3,"gene9923","supercont1.111;supercont1.111","1449016;1464200","1449565;1464975","+;+",1326,"AAEL004229","EOG8TQQ2D","FBpp0073609","FBgn0030484","CG1681","GstT4","","","","FBpp0073609-FBpp0077002-FBpp0087548-FBpp0087549-FBpp0085852-FBpp0082047-FBpp0081522-FBpp0082043","FBgn0030484-FBgn0031117-FBgn0050000-FBgn0050005-FBgn0063497-FBgn0010044-FBgn0037696-FBgn0010040","CG1681-CG1702-CG30000-CG30005-CG17524-CG4421-CG9362-CG11512","GstT4-GstT3-GstT1-GstT2-GstE3-GstD8-GstZ1-GstD4","2e-70-3e-59-7e-52-4e-42-6e-11-3e-10-9e-10-1e-09",""
"395","gene9941",3,"gene9941","supercont1.631;supercont1.631;supercont1.631","345196;367173;368230","345969;368170;369564","+;+;+",3107,"AAEL011928",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"396","gene9967",1,"gene9967","supercont1.371;supercont1.371","515098;516463","516398;517566","+;+",2405,"AAEL009127","EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ-EOG88SKJQ","FBpp0086586-FBpp0087770-FBpp0085466-FBpp0086581-FBpp0289404-FBpp0086585-FBpp0311645-FBpp0086582-FBpp0289405-FBpp0086580-FBpp0084553-FBpp0086583","FBgn0033981-FBgn0033304-FBgn0000473-FBgn0015714-FBgn0033980-FBgn0013772-FBgn0033302-FBgn0033978-FBgn0013771-FBgn0013773-FBgn0039519-FBgn0033979","CG10247-CG2397-CG9438-CG10241-CG10245-CG10248-CG8687-CG10242-CG10246-CG10240-CG13977-CG10243","Cyp6a21-Cyp6a13-Cyp6a2-Cyp6a17-Cyp6a20-Cyp6a8-Cyp6a14-Cyp6a23-Cyp6a9-Cyp6a22-Cyp6a18-Cyp6a19","","","","FBpp0311645-FBpp0086585-FBpp0086582-FBpp0084553-FBpp0087770-FBpp0289404-FBpp0085466-FBpp0289405-FBpp0086581","FBgn0033302-FBgn0013772-FBgn0033978-FBgn0039519-FBgn0033304-FBgn0033980-FBgn0000473-FBgn0013771-FBgn0015714","CG8687-CG10248-CG10242-CG13977-CG2397-CG10245-CG9438-CG10246-CG10241","Cyp6a14-Cyp6a8-Cyp6a23-Cyp6a18-Cyp6a13-Cyp6a20-Cyp6a2-Cyp6a9-Cyp6a17","2e-169-1e-163-1e-159-4e-158-6e-157-2e-155-1e-153-3e-153-1e-142",""
"397","gene997",4,"gene997","supercont1.420;supercont1.420;supercont1.420;supercont1.420;supercont1.420;supercont1.420","462752;470147;470848;471237;475069;475670","470081;470784;471177;471750;475610;476612","-;-;-;-;-;-",10297,"AAEL009705","EOG85B460-EOG85B460","FBpp0085625-FBpp0073977","FBgn0034487-FBgn0030691","CG11048-CG8959","Efhc1.2-Efhc1.1","","","","FBpp0073977-FBpp0085625","FBgn0030691-FBgn0034487","CG8959-CG11048","Efhc1.1-Efhc1.2","0-0",""
"398","gene9980",1,"gene9980","supercont1.371;supercont1.371","744109;746509","746443;747059","+;+",2886,"AAEL009123","EOG8DZ4KX-EOG8DZ4KX-EOG8DZ4KX","FBpp0083697-FBpp0071839-FBpp0088707","FBgn0039006-FBgn0034756-FBgn0038194","CG12800-CG4373-CG3050","Cyp6d4-Cyp6d2-Cyp6d5","","","","FBpp0083697-FBpp0071839-FBpp0088707-FBpp0311645-FBpp0087770-FBpp0289404-FBpp0086582-FBpp0085466-FBpp0309924","FBgn0039006-FBgn0034756-FBgn0038194-FBgn0033302-FBgn0033304-FBgn0033980-FBgn0033978-FBgn0000473-FBgn0031726","CG12800-CG4373-CG3050-CG8687-CG2397-CG10245-CG10242-CG9438-CG7249","Cyp6d4-Cyp6d2-Cyp6d5-Cyp6a14-Cyp6a13-Cyp6a20-Cyp6a23-Cyp6a2-Cyp6a16","1e-135-2e-125-3e-123-5e-102-8e-100-2e-99-1e-94-2e-94-3e-92",""
