"","vectorbase.RU","internal.gene_id.x","display.name.x","gene.family.x","gene.family.specific.x","fbpp","odb8_og_id","internal.gene_id.y","display.name.y","gene.family.y","gene.family.specific.y","fbgn","annotation_ID","gene_symbol"
"15043","AAEL012048","gene13286","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15044","AAEL012049","gene13275","","","","FBpp0076467","EOG83R6DW","gene13275","","","","FBgn0035827","CG8268","Srp9"
"15045","AAEL012050","gene13279","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15046","AAEL012051","gene13278","","","","FBpp0071535","EOG8TQQ2K","gene13278","","","","FBgn0034626","CG10795","CG10795"
"15047","AAEL012052","gene13285","","","","FBpp0293440","EOG8XWJPJ","gene13285","","","","FBgn0033628","CG13203","CG13203"
"15048","AAEL012053","gene13280","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15049","AAEL012054","gene13272","","","","FBpp0086873","EOG8PP17D","gene13272","","","","FBgn0033814","CG4670","CG4670"
"15050","AAEL012054","gene13272","","","","FBpp0083548","EOG8PP17D","gene13272","","","","FBgn0038919","CG17843","CG17843"
"15051","AAEL012055","gene13284","","","","FBpp0079218","EOG8BZQTR","gene13284","","","","FBgn0032014","CG7840","CG7840"
"15052","AAEL012056","gene13282","","","","FBpp0309953","EOG81ZJ2M","gene13282","","","","FBgn0034951","CG3860","CG3860"
"15053","AAEL012057","gene5390","","","","FBpp0303473","EOG8KH5K7","gene5390","","","","FBgn0000581","CG7776","E(Pc)"
"15054","AAEL012058","gene5389","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15055","AAEL012059","gene6008","","","","FBpp0082713","EOG8F4W2K","gene6008","","","","FBgn0020407","CG6814","asun"
"15056","AAEL012060","gene6002","Hugin/pyrokinin","neuropeptide","neuropeptide",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15057","AAEL012061","gene6005","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15058","AAEL012062","gene6004","","","","FBpp0288804","EOG8ZSCTF","gene6004","","","",NA,NA,NA
"15059","AAEL012062","gene6004","","","","FBpp0088502","EOG8ZSCTF","gene6004","","","","FBgn0002921","CG5670","Atpalpha"
"15060","AAEL012062","gene6004","","","","FBpp0291443","EOG8ZSCTF","gene6004","","","",NA,NA,NA
"15061","AAEL012063","gene6006","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15062","AAEL012064","gene6009","","","","FBpp0082349","EOG8WHCCF","gene6009","","","","FBgn0038198","CG3153","Npc2b"
"15063","AAEL012065","gene6003","","","","FBpp0303904","EOG8CVK01","gene6003","","","","FBgn0264307","CG43782","orb2"
"15064","AAEL012066","gene6007","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15065","AAEL012067","gene12675","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15066","AAEL012068","gene12677","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15067","AAEL012069","gene1954","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15068","AAEL012071","gene1952","","","","FBpp0081600","EOG8Q5CG6","gene1952","","","","FBgn0003205","CG9375","Ras85D"
"15069","AAEL012072","gene1948","","","","FBpp0091061","EOG88WFSP","gene1948","","","","FBgn0053815","CG33815","His3:CG33815"
"15070","AAEL012072","gene1948","","","","FBpp0091088","EOG88WFSP","gene1948","","","","FBgn0053842","CG33842","His3:CG33842"
"15071","AAEL012072","gene1948","","","","FBpp0078649","EOG88WFSP","gene1948","","","","FBgn0014857","CG5825","His3.3A"
"15072","AAEL012072","gene1948","","","","FBpp0091079","EOG88WFSP","gene1948","","","","FBgn0053833","CG33833","His3:CG33833"
"15073","AAEL012072","gene1948","","","","FBpp0091106","EOG88WFSP","gene1948","","","","FBgn0053860","CG33860","His3:CG33860"
"15074","AAEL012072","gene1948","","","","FBpp0091073","EOG88WFSP","gene1948","","","","FBgn0053827","CG33827","His3:CG33827"
"15075","AAEL012072","gene1948","","","","FBpp0091082","EOG88WFSP","gene1948","","","","FBgn0053836","CG33836","His3:CG33836"
"15076","AAEL012072","gene1948","","","","FBpp0091064","EOG88WFSP","gene1948","","","","FBgn0053818","CG33818","His3:CG33818"
"15077","AAEL012072","gene1948","","","","FBpp0091100","EOG88WFSP","gene1948","","","","FBgn0053854","CG33854","His3:CG33854"
"15078","AAEL012072","gene1948","","","","FBpp0091097","EOG88WFSP","gene1948","","","","FBgn0053851","CG33851","His3:CG33851"
"15079","AAEL012072","gene1948","","","","FBpp0091085","EOG88WFSP","gene1948","","","","FBgn0053839","CG33839","His3:CG33839"
"15080","AAEL012072","gene1948","","","","FBpp0091053","EOG88WFSP","gene1948","","","","FBgn0053806","CG33806","His3:CG33806"
"15081","AAEL012072","gene1948","","","","FBpp0085250","EOG88WFSP","gene1948","","","","FBgn0051613","CG31613","His3:CG31613"
"15082","AAEL012072","gene1948","","","","FBpp0091056","EOG88WFSP","gene1948","","","","FBgn0053809","CG33809","His3:CG33809"
"15083","AAEL012072","gene1948","","","","FBpp0091070","EOG88WFSP","gene1948","","","","FBgn0053824","CG33824","His3:CG33824"
"15084","AAEL012072","gene1948","","","","FBpp0091076","EOG88WFSP","gene1948","","","","FBgn0053830","CG33830","His3:CG33830"
"15085","AAEL012072","gene1948","","","","FBpp0091112","EOG88WFSP","gene1948","","","","FBgn0053866","CG33866","His3:CG33866"
"15086","AAEL012072","gene1948","","","","FBpp0091094","EOG88WFSP","gene1948","","","","FBgn0053848","CG33848","His3:CG33848"
"15087","AAEL012072","gene1948","","","","FBpp0091058","EOG88WFSP","gene1948","","","","FBgn0053812","CG33812","His3:CG33812"
"15088","AAEL012072","gene1948","","","","FBpp0091109","EOG88WFSP","gene1948","","","","FBgn0053863","CG33863","His3:CG33863"
"15089","AAEL012072","gene1948","","","","FBpp0071280","EOG88WFSP","gene1948","","","","FBgn0004828","CG8989","His3.3B"
"15090","AAEL012072","gene1948","","","","FBpp0091091","EOG88WFSP","gene1948","","","","FBgn0053845","CG33845","His3:CG33845"
"15091","AAEL012072","gene1948","","","","FBpp0091103","EOG88WFSP","gene1948","","","","FBgn0053857","CG33857","His3:CG33857"
"15092","AAEL012072","gene1948","","","","FBpp0091051","EOG88WFSP","gene1948","","","","FBgn0053803","CG33803","His3:CG33803"
"15093","AAEL012072","gene1948","","","","FBpp0091067","EOG88WFSP","gene1948","","","","FBgn0053821","CG33821","His3:CG33821"
"15094","AAEL012073","gene1957","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15095","AAEL012074","gene1959","","","","FBpp0081599","EOG8D55Q2","gene1959","","","","FBgn0014023","CG9378","mRpL47"
"15096","AAEL012075","gene1950","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15097","AAEL012076","gene1955","","","","FBpp0081310","EOG8CZF6K","gene1955","","","","FBgn0037539","CG10435","CG10435"
"15098","AAEL012077","gene1960","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15099","AAEL012078","gene1946","","","","FBpp0073508","EOG8RR98T","gene1946","","","","FBgn0030411","CG2540","CG2540"
"15100","AAEL012079","gene1949","","","","FBpp0307217","EOG818FCJ","gene1949","","","","FBgn0037541","CG2747","CG2747"
"15101","AAEL012081","gene1953","","","","FBpp0074980","EOG83JFWC","gene1953","","","","FBgn0052176","CG32176","CG32176"
"15102","AAEL012082","gene1947","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15103","AAEL012083","gene1956","","","","FBpp0070692","EOG8ZPHKF","gene1956","","","","FBgn0004368","CG6899","Ptp4E"
"15104","AAEL012083","gene1956","","","","FBpp0303418","EOG8ZPHKF","gene1956","","","","FBgn0004370","CG1817","Ptp10D"
"15105","AAEL012084","gene1951","","","","FBpp0081281","EOG8N5ZP3","gene1951","","","","FBgn0037538","CG3223","CG3223"
"15106","AAEL012085","gene8797","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15107","AAEL012086","gene8798","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15108","AAEL012087","gene8799","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15109","AAEL012088","gene6281","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15110","AAEL012089","gene6280","","","","FBpp0083261","EOG8B01GD","gene6280","","","","FBgn0038749","CG4468","Xport"
"15111","AAEL012090","gene6282","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15112","AAEL012091","gene13135","","","","FBpp0071689","EOG81K23T","gene13135","","","","FBgn0020307","CG5799","dve"
"15113","AAEL012092","gene13137","","","","FBpp0071761","EOG85XBMS","gene13137","","","","FBgn0034718","CG3413","wdp"
"15114","AAEL012093","gene13136","","","","FBpp0071724","EOG8G4KFR","gene13136","","","","FBgn0034717","CG5819","CG5819"
"15115","AAEL012094","gene12710","","","","FBpp0311359","EOG8WM7KS","gene12710","","","","FBgn0264492","CG17520","CkIIalpha"
"15116","AAEL012095","gene12702","","","","FBpp0083906","EOG8JQ6PD","gene12702","","","","FBgn0015282","CG5289","Rpt2"
"15117","AAEL012096","gene12707","","","","FBpp0084440","EOG84TS0W","gene12707","","","","FBgn0039463","CG18472","CG18472"
"15118","AAEL012097","gene12705","","","","FBpp0303606","EOG8G7FQ1","gene12705","","","","FBgn0261112","CG7828","APP-BP1"
"15119","AAEL012098","gene12701","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15120","AAEL012099","gene12711","","","","FBpp0307706","EOG8SN4D1","gene12711","","","","FBgn0015541","CG5518","sda"
"15121","AAEL012100","gene12704","","","","FBpp0083659","EOG8N5ZPR","gene12704","","","","FBgn0038989","CG6937","CG6937"
"15122","AAEL012101","gene12706","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15123","AAEL012102","gene12699","","","","FBpp0078379","EOG8TMTSZ","gene12699","","","","FBgn0037360","CG2182","CG2182"
"15124","AAEL012103","gene12713","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15125","AAEL012104","gene12697","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15126","AAEL012105","gene12712","","","","FBpp0083630","EOG869TKW","gene12712","","","","FBgn0038950","CG5382","CG5382"
"15127","AAEL012106","gene12703","nAChR_4","ACh receptor","ACh receptor (nicotinic)","FBpp0289395","EOG87H8FH","gene12703","nAChR_4","ACh receptor","ACh receptor (nicotinic)","FBgn0266347","CG12414","nAChRalpha4"
"15128","AAEL012106","gene12703","nAChR_4","ACh receptor","ACh receptor (nicotinic)","FBpp0288426","EOG87H8FH","gene12703","nAChR_4","ACh receptor","ACh receptor (nicotinic)","FBgn0015519","CG2302","nAChRalpha3"
"15129","AAEL012107","gene12708","","","","FBpp0083146","EOG8VHNZR","gene12708","","","","FBgn0002962","CG5637","nos"
"15130","AAEL012108","gene12698","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15131","AAEL012109","gene12696","","","","FBpp0290341","EOG866ZB5","gene12696","","","",NA,NA,NA
"15132","AAEL012109","gene12696","","","","FBpp0290340","EOG866ZB5","gene12696","","","",NA,NA,NA
"15133","AAEL012109","gene12696","","","","FBpp0076231","EOG866ZB5","gene12696","","","","FBgn0035968","CG4484","Slc45-1"
"15134","AAEL012110","gene12700","","","","FBpp0110455","EOG837V56","gene12700","","","","FBgn0058470","CG40470","CG40470"
"15135","AAEL012111","gene5898","","","","FBpp0080689","EOG870X7T","gene5898","","","","FBgn0263198","CG10473","Acn"
"15136","AAEL012112","gene5900","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15137","AAEL012113","gene5905","","","","FBpp0082464","EOG8FBMKH","gene5905","","","","FBgn0028662","CG7007","VhaPPA1-1"
"15138","AAEL012114","gene5904","","","","FBpp0078699","EOG8THZKX","gene5904","","","","FBgn0031692","CG6514","TpnC25D"
"15139","AAEL012115","gene5903","","","","FBpp0078760","EOG8T1MC0","gene5903","","","","FBgn0031710","CG7371","CG7371"
"15140","AAEL012116","gene5895","","","","FBpp0078728","EOG8HDWM4","gene5895","","","","FBgn0000318","CG11024","cl"
"15141","AAEL012117","gene5897","","","","FBpp0077576","EOG8R52TS","gene5897","","","","FBgn0031359","CG18317","Rim2"
"15142","AAEL012119","gene5908","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15143","AAEL012120","gene5902","","","","FBpp0085457","EOG8QNQN0","gene5902","","","","FBgn0033093","CG3270","CG3270"
"15144","AAEL012120","gene5902","","","","FBpp0080719","EOG8QNQN0","gene5902","","","","FBgn0002021","CG10655","l(2)37Bb"
"15145","AAEL012121","gene5899","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15146","AAEL012122","gene5896","","","","FBpp0307804","EOG8HQH94","gene5896","","","","FBgn0261396","CG42641","Rpn3"
"15147","AAEL012123","gene5893","","","","FBpp0080690","EOG82C125","gene5893","","","","FBgn0032746","CG10470","CG10470"
"15148","AAEL012125","gene5906","","","","FBpp0078721","EOG8MKR70","gene5906","","","","FBgn0003716","CG14026","tkv"
"15149","AAEL012126","gene5901","","","","FBpp0078693","EOG8WWV9S","gene5901","","","","FBgn0031652","CG8873","jet"
"15150","AAEL012127","gene3586","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15151","AAEL012128","gene3580","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15152","AAEL012129","gene3581","","","","FBpp0077892","EOG8D55P6","gene3581","","","","FBgn0036984","CG13248","CG13248"
"15153","AAEL012130","gene3583","","","","FBpp0078077","EOG83BQFM","gene3583","","","","FBgn0037110","CG14577","ORMDL"
"15154","AAEL012131","gene3582","","","","FBpp0078206","EOG8897C5","gene3582","","","","FBgn0037203","CG11128","slif"
"15155","AAEL012132","gene3584","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15156","AAEL012133","gene3579","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15157","AAEL012134","gene3585","","","","FBpp0089038","EOG8MKR7M","gene3585","","","","FBgn0022361","CG1507","Pur-alpha"
"15158","AAEL012135","gene11371","","","","FBpp0085887","EOG880MNR","gene11371","","","","FBgn0034365","CG5335","CG5335"
"15159","AAEL012136","gene11369","","","","FBpp0082250","EOG8XD6H6","gene11369","","","","FBgn0038126","CG8483","CG8483"
"15160","AAEL012137","gene11365","","","","FBpp0071166","EOG84TS0F","gene11365","","","","FBgn0030055","CG12772","CG12772"
"15161","AAEL012138","gene11367","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15162","AAEL012139","gene11366","Allatostatin B/myoinhibiting peptide","neuropeptide","neuropeptide","FBpp0075003","EOG8TMTTR","gene11366","Allatostatin B/myoinhibiting peptide","neuropeptide","neuropeptide","FBgn0036713","CG6456","Mip"
"15163","AAEL012140","gene11372","","","","FBpp0073720","EOG89PDQ5","gene11372","","","","FBgn0030554","CG1434","CG1434"
"15164","AAEL012141","gene11370","Ace","Ach processing","Ach processing","FBpp0082248","EOG8WM7K6","gene11370","Ace","Ach processing","Ach processing","FBgn0000024","CG17907","Ace"
"15165","AAEL012142","gene11368","","","","FBpp0082180","EOG8C8BHP","gene11368","","","","FBgn0038118","CG7855","timeout"
"15166","AAEL012143","gene11364","","","","FBpp0084848","EOG8X0QJG","gene11364","","","","FBgn0019972","CG7788","Drice"
"15167","AAEL012143","gene11364","","","","FBpp0071971","EOG8X0QJG","gene11364","","","","FBgn0010501","CG5370","Dcp-1"
"15168","AAEL012144","gene7198","","","","FBpp0080386","EOG85HVP1","gene7198","","","","FBgn0001992","CG4163","Cyp303a1"
"15169","AAEL012145","gene7192","","","","FBpp0081439","EOG8284RZ","gene7192","","","","FBgn0027503","CG11970","CG11970"
"15170","AAEL012146","gene7194","","","","FBpp0087061","EOG89CT06","gene7194","","","","FBgn0033738","CG8830","DUBAI"
"15171","AAEL012147","gene7197","","","","FBpp0071744","EOG8C5G8K","gene7197","","","","FBgn0034734","CG4554","CG4554"
"15172","AAEL012148","gene7196","","","","FBpp0300611","EOG8KPX36","gene7196","","","","FBgn0037992","CG4702","CG4702"
"15173","AAEL012149","gene7193","","","","FBpp0308242","EOG83BQDS","gene7193","","","","FBgn0265182","CG44247","CG44247"
"15174","AAEL012150","gene7191","","","","FBpp0078858","EOG873SHM","gene7191","","","","FBgn0001170","CG11607","H2.0"
"15175","AAEL012151","gene7195","","","","FBpp0086177","EOG8B2WNZ","gene7195","","","","FBgn0034158","CG5522","CG5522"
"15176","AAEL012152","gene14093","","","","FBpp0300982","EOG8KM1TK","gene14093","","","","FBgn0003317","CG1891","sax"
"15177","AAEL012153","gene14092","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15178","AAEL012154","gene14091","","","","FBpp0111976","EOG8JDKZ2","gene14091","","","","FBgn0033538","CG11883","CG11883"
"15179","AAEL012155","gene14089","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15180","AAEL012156","gene14090","","","","FBpp0083917","EOG8FTZR2","gene14090","","","","FBgn0039139","CG5933","Ime4"
"15181","AAEL012157","gene14094","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15182","AAEL012158","gene14095","","","","FBpp0304695","EOG8X0QHV","gene14095","","","","FBgn0033607","CG9062","CG9062"
"15183","AAEL012159","gene3073","","","","FBpp0078162","EOG83XXTQ","gene3073","","","","FBgn0011771","CG5837","Hem"
"15184","AAEL012160","gene3078","","","","FBpp0072188","EOG8ZSCTP","gene3078","","","","FBgn0041582","CG4057","tamo"
"15185","AAEL012161","gene3082","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15186","AAEL012162","gene3065","","","","FBpp0300518","EOG82RGZZ","gene3065","","","","FBgn0010548","CG11140","Aldh-III"
"15187","AAEL012163","gene3071","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15188","AAEL012164","gene3066","","","","FBpp0072277","EOG8W6RN1","gene3066","","","","FBgn0035056","CG9196","spz6"
"15189","AAEL012165","gene3074","","","","FBpp0300518","EOG82RGZZ","gene3074","","","","FBgn0010548","CG11140","Aldh-III"
"15190","AAEL012166","gene3085","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15191","AAEL012167","gene3081","","","","FBpp0088054","EOG8CC6S7","gene3081","","","","FBgn0033184","CG12736","CG12736"
"15192","AAEL012168","gene3077","","","","FBpp0304845","EOG8TMTS8","gene3077","","","","FBgn0034570","CG10543","CG10543"
"15193","AAEL012169","gene3068","","","","FBpp0113013","EOG89GP8H","gene3068","","","","FBgn0050051","CG30051","CG30051"
"15194","AAEL012170","gene3070","","","","FBpp0084089","EOG8F7R98","gene3070","","","","FBgn0039244","CG11069","CG11069"
"15195","AAEL012171","gene3067","","","","FBpp0087934","EOG80048V","gene3067","","","","FBgn0027548","CG2910","nito"
"15196","AAEL012172AAEL012179","gene3080","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15197","AAEL012173","gene3083","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15198","AAEL012174","gene3069","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15199","AAEL012175","gene3079","","","","FBpp0071794","EOG87SW5D","gene3079","","","","FBgn0011211","CG3612","blw"
"15200","AAEL012176","gene3084","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15201","AAEL012177","gene3072","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15202","AAEL012178","gene3075","","","","FBpp0289357","EOG81NXBH","gene3075","","","","FBgn0259745","CG42396","wech"
"15203","AAEL012180","gene13394","","","","FBpp0076832","EOG8P8J9N","gene13394","","","","FBgn0035624","CG12756","Eaf6"
"15204","AAEL012181","gene13399","","","","FBpp0076559","EOG84TS1M","gene13399","","","","FBgn0082598","CG8580","akirin"
"15205","AAEL012182","gene13397","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15206","AAEL012183","gene13395","","","","FBpp0288885","EOG8WQ3T9","gene13395","","","","FBgn0259164","CG42269","CG42269"
"15207","AAEL012184","gene13400","","","","FBpp0076788","EOG8JMBFP","gene13400","","","","FBgn0052412","CG32412","QC"
"15208","AAEL012184","gene13400","","","","FBpp0077857","EOG8JMBFP","gene13400","","","","FBgn0036999","CG5976","isoQC"
"15209","AAEL012185","gene13401","","","","FBpp0076738","EOG8030JJ","gene13401","","","","FBgn0052409","CG32409","CG32409"
"15210","AAEL012186","gene13396","","","","FBpp0073043","EOG8S4S7F","gene13396","","","","FBgn0052264","CG32264","CG32264"
"15211","AAEL012187","gene13398","","","","FBpp0084545","EOG8M94GR","gene13398","","","","FBgn0002441","CG5954","l(3)mbt"
"15212","AAEL012188","gene14540","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15213","AAEL012189","gene14541","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15214","AAEL012190","gene14539","NPYLR2","neuropeptide receptor","neuropeptide receptor",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15215","AAEL012191","gene14543","","","","FBpp0112216","EOG8GQSXQ","gene14543","","","","FBgn0039647","CG14509","CG14509"
"15216","AAEL012192","gene14544","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15217","AAEL012193","gene14542","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15218","AAEL012194","gene8708","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15219","AAEL012195","gene8710","","","","FBpp0074107","EOG8RNF1T","gene8710","","","","FBgn0030792","CG4789","CG4789"
"15220","AAEL012196","gene8702","","","","FBpp0111371","EOG82VC83","gene8702","","","","FBgn0085290","CG34261","CG34261"
"15221","AAEL012196","gene8702","","","","FBpp0077972","EOG82VC83","gene8702","","","","FBgn0053054","CG33054","CG33054"
"15222","AAEL012197","gene8706","","","","FBpp0289374","EOG8KWNKT","gene8706","","","","FBgn0036192","CG14133","Pallidin"
"15223","AAEL012198","gene8709","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15224","AAEL012199","gene8705","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15225","AAEL012200","gene8703","","","","FBpp0077402","EOG851HHP","gene8703","","","","FBgn0031459","CG2862","CG2862"
"15226","AAEL012201","gene8700","","","","FBpp0072661","EOG8S4S75","gene8700","","","","FBgn0035273","CG12020","CG12020"
"15227","AAEL012202","gene8701","","","","FBpp0075839","EOG87Q0XR","gene8701","","","","FBgn0015828","CG10415","TfIIEalpha"
"15228","AAEL012203","gene8704","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15229","AAEL012204","gene8707","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15230","AAEL012205","gene8711","","","","FBpp0271870","EOG870X7S","gene8711","","","","FBgn0036191","CG7334","Sugb"
