internal.gene_id.x,vectorbase.RU,display.name,gene.family,gene.family.specific,flybase.fbpp,orthodb.group,flybase.fbgn,flybase.annot,flybase.gene
gene6804,AAEL009942,,,,NA,NA,NA,NA,NA
gene6805,AAEL009941,,,,NA,NA,NA,NA,NA
gene6806,AAEL009945,,,,NA,NA,NA,NA,NA
gene6807,AAEL009934,,,,FBpp0079818,EOG8QRKV9,FBgn0032340,CG6181,Ge-1
gene6808,AAEL009937,,,,FBpp0088886,EOG8XPT69,FBgn0250785,CG9326,vari
gene6809,AAEL015641,,,,NA,NA,NA,NA,NA
gene681,AAEL009406,,,,FBpp0308484,EOG80ZTPQ,FBgn0033431,CG1827,CG1827
gene681,AAEL009406,,,,FBpp0085745,EOG80ZTPQ,FBgn0034427,CG10474,CG10474
gene6810,AAEL014699,,,,FBpp0110241,EOG8ZCWVN,FBgn0028539,CG31731,CG31731
gene6811,AAEL014697,,,,NA,NA,NA,NA,NA
gene6812,AAEL014698,,,,NA,NA,NA,NA,NA
gene6813,AAEL002588,,,,NA,NA,NA,NA,NA
gene6814,AAEL002631,,,,NA,NA,NA,NA,NA
gene6815,AAEL002614,,,,FBpp0075667,EOG88GZTX,FBgn0036319,CG11010,Ent3
gene6816,AAEL002600,,,,FBpp0112536,EOG8DRD47,FBgn0058160,CG40160,CG40160
gene6816,AAEL002600,,,,FBpp0079653,EOG8DRD47,FBgn0032213,CG5390,CG5390
gene6817,AAEL002586,,,,NA,NA,NA,NA,NA
gene6818,AAEL002601,,,,NA,NA,NA,NA,NA
gene6819,AAEL002604,,,,NA,NA,NA,NA,NA
gene682,AAEL018178,,,,FBpp0308562,EOG80KBQ3,FBgn0033584,CG7737,CG7737
gene6820,AAEL002602,,,,NA,NA,NA,NA,NA
gene6821,AAEL002632,,,,NA,NA,NA,NA,NA
gene6822,AAEL002619,,,,NA,NA,NA,NA,NA
gene6823,AAEL002623,,,,NA,NA,NA,NA,NA
gene6824,AAEL002618,AaegObp65,OBP,OBP,NA,NA,NA,NA,NA
gene6825,AAEL002591,AaegObp13,OBP,OBP,NA,NA,NA,NA,NA
gene6826,AAEL002611,,,,NA,NA,NA,NA,NA
gene6827,AAEL002628,,,,NA,NA,NA,NA,NA
gene6828,AAEL002621,,,,NA,NA,NA,NA,NA
gene6829,AAEL002607,,,,FBpp0075267,EOG8GMXNJ,FBgn0036549,CG10516,CG10516
gene683,AAEL009394,,,,FBpp0071893,EOG8V19RZ,FBgn0034814,CG9890,CG9890
gene6830,AAEL002605,AaegObp14,OBP,OBP,NA,NA,NA,NA,NA
gene6831,AAEL002617,AaegObp12,OBP,OBP,NA,NA,NA,NA,NA
gene6832,AAEL002580,,,,NA,NA,NA,NA,NA
gene6833,AAEL002584,,,,NA,NA,NA,NA,NA
gene6834,AAEL002581,,,,FBpp0083958,EOG886C3S,FBgn0266282,CG5524,jnj
gene6835,AAEL002587,AaegObp11,OBP,OBP,NA,NA,NA,NA,NA
gene6836,AAEL002616,,,,NA,NA,NA,NA,NA
gene6837,AAEL002598,AaegObp15,OBP,OBP,NA,NA,NA,NA,NA
gene6838,AAEL002622,,,,FBpp0072701,EOG89CT05,FBgn0035245,CG13927,GC
gene6839,AAEL002624,,,,FBpp0079653,EOG8DRD47,FBgn0032213,CG5390,CG5390
gene6839,AAEL002624,,,,FBpp0112536,EOG8DRD47,FBgn0058160,CG40160,CG40160
gene684,RU006,,,,NA,NA,NA,NA,NA
gene6840,AAEL002606,AaegObp35,OBP,OBP,NA,NA,NA,NA,NA
gene6841,AAEL002613,,,,NA,NA,NA,NA,NA
gene6842,AAEL002577,,,,NA,NA,NA,NA,NA
gene6843,AAEL002625,,,,NA,NA,NA,NA,NA
gene6844,AAEL002597,,,,FBpp0304356,EOG88SKKF,FBgn0036318,CG11009,Wbp2
gene6845,AAEL017067,,,,NA,NA,NA,NA,NA
gene6846,AAEL002596,AaegObp9,OBP,OBP,NA,NA,NA,NA,NA
gene6847,AAEL002615,,,,FBpp0072242,EOG8V19RP,FBgn0035043,CG4781,CG4781
gene6848,AAEL018038,,,,NA,NA,NA,NA,NA
gene6849,AAEL002626,AaegObp66,OBP,OBP,NA,NA,NA,NA,NA
gene685,AAEL009400,,,,FBpp0311089,EOG8J6VH0,FBgn0036239,CG5684,Pop2
gene6850,AAEL002589,,,,NA,NA,NA,NA,NA
gene6851,AAEL002585,,,,NA,NA,NA,NA,NA
gene6852,AAEL002612,,,,NA,NA,NA,NA,NA
gene6853,AAEL002593,,,,FBpp0079653,EOG8DRD47,FBgn0032213,CG5390,CG5390
gene6853,AAEL002593,,,,FBpp0112536,EOG8DRD47,FBgn0058160,CG40160,CG40160
gene6854,AAEL002590,,,,NA,NA,NA,NA,NA
gene6855,AAEL002582,,,,NA,NA,NA,NA,NA
gene6856,AAEL002599,,,,NA,NA,NA,NA,NA
gene6857,AAEL002630,,,,NA,NA,NA,NA,NA
gene6858,AAEL002583,,,,FBpp0085638,EOG87H8F8,FBgn0034476,CG8595,Toll-7
gene6859,AAEL002594,,,,FBpp0306607,EOG834ZXX,FBgn0267698,CG10295,Pak
gene6859,AAEL002594,,,,FBpp0303080,EOG834ZXX,FBgn0044826,CG14895,Pak3
gene6859,AAEL002594,,,,FBpp0074060,EOG834ZXX,FBgn0025743,CG18582,mbt
gene686,AAEL009398,,,,FBpp0075620,EOG8HX7SJ,FBgn0036341,CG11278,Syx13
gene6860,AAEL002610,,,,FBpp0112536,EOG8DRD47,FBgn0058160,CG40160,CG40160
gene6860,AAEL002610,,,,FBpp0079653,EOG8DRD47,FBgn0032213,CG5390,CG5390
gene6861,AAEL002608,,,,FBpp0078094,EOG8VX4Z6,FBgn0037134,CG7407,CG7407
gene6862,AAEL002627,,,,NA,NA,NA,NA,NA
gene6863,AAEL002603,,,,FBpp0071330,EOG8Z65DK,FBgn0030162,CG1986,CG1986
gene6864,AAEL002579,,,,FBpp0075590,EOG8HB1BT,FBgn0036360,CG10713,CG10713
gene6865,AAEL002609,,,,NA,NA,NA,NA,NA
gene6866,AAEL002595,,,,FBpp0112536,EOG8DRD47,FBgn0058160,CG40160,CG40160
gene6866,AAEL002595,,,,FBpp0079653,EOG8DRD47,FBgn0032213,CG5390,CG5390
gene6867,AAEL017538,,,,FBpp0075773,EOG8M0HSJ,FBgn0036226,CG7252,CG7252
gene6867,AAEL017538,,,,FBpp0075774,EOG8M0HSJ,FBgn0036227,CG17826,CG17826
gene6868,AAEL002578,,,,FBpp0074589,EOG8Z396K,FBgn0036945,CG6981,Ssk
gene6869,AAEL002592,,,,NA,NA,NA,NA,NA
gene687,AAEL009399,,,,NA,NA,NA,NA,NA
gene6870,AAEL002629,,,,FBpp0112536,EOG8DRD47,FBgn0058160,CG40160,CG40160
gene6870,AAEL002629,,,,FBpp0079653,EOG8DRD47,FBgn0032213,CG5390,CG5390
gene6871,AAEL015591,,,,NA,NA,NA,NA,NA
gene6872,AAEL014392,,,,NA,NA,NA,NA,NA
gene6873,AAEL017490,,,,NA,NA,NA,NA,NA
gene6874,AAEL011241,,,,FBpp0303222,EOG890B15,FBgn0000414,CG9695,Dab
gene6875,AAEL011244,,,,FBpp0076607,EOG8616W8,FBgn0029117,CG9943,Surf1
gene6876,AAEL011242,,,,FBpp0076647,EOG8GF65H,FBgn0261445,CG10072,sgl
gene6877,AAEL011239,,,,NA,NA,NA,NA,NA
gene6878,AAEL011245,,,,FBpp0076418,EOG82C11J,FBgn0035854,CG8005,CG8005
gene6879,AAEL011238,,,,NA,NA,NA,NA,NA
gene688,AAEL009415,,,,FBpp0071252,EOG8DRD40,FBgn0028292,CG15797,ric8a
gene6880,AAEL011247,,,,FBpp0303103,EOG8F20VF,FBgn0013751,CG1072,Awh
gene6881,AAEL011240,,,,FBpp0077992,EOG8FN788,FBgn0259785,CG7752,pzg
gene6882,AAEL011246,,,,FBpp0076386,EOG8TB72G,FBgn0265102,CG7161,Oseg1
gene6883,AAEL013299,,,,NA,NA,NA,NA,NA
gene6884,AAEL013298,,,,NA,NA,NA,NA,NA
gene6885,AAEL013291,,,,FBpp0082427,EOG89CT0Z,FBgn0038251,CG3508,Hexim
gene6886,AAEL013295,,,,NA,NA,NA,NA,NA
gene6887,AAEL013290,,,,FBpp0082923,EOG8D29G7,FBgn0038533,CG7523,CG7523
gene6888,AAEL013289,,,,FBpp0082851,EOG8NZXM0,FBgn0038491,CG5292,CG5292
gene6889,AAEL013293,,,,NA,NA,NA,NA,NA
gene689,AAEL018177,,,,FBpp0308979,EOG87DD6B,FBgn0033889,CG6701,CG6701
gene689,AAEL018177,,,,FBpp0289504,EOG87DD6B,FBgn0034187,CG6967,CG6967
gene6890,AAEL013287,,,,FBpp0082439,EOG8XD6J3,FBgn0004629,CG8050,Cys
gene6890,AAEL013287,,,,FBpp0082440,EOG8XD6J3,FBgn0038243,CG8066,CG8066
gene6890,AAEL013287,,,,FBpp0082441,EOG8XD6J3,FBgn0051313,CG31313,CG31313
gene6891,AAEL013301,,,,FBpp0309222,EOG8BS0BC,FBgn0260632,CG6667,dl
gene6892,AAEL018258,,,,FBpp0078465,EOG8QRKV7,FBgn0260462,CG12163,CG12163
gene6893,AAEL017484,,,,NA,NA,NA,NA,NA
gene6894,AAEL013296,,,,FBpp0078426,EOG8JDKZ8,FBgn0037304,CG1113,CG1113
gene6895,AAEL013286,,,,FBpp0082850,EOG879J0B,FBgn0038490,CG5285,CG5285
gene6896,AAEL013285,,,,FBpp0082434,EOG8RFPJ3,FBgn0086686,CG7832,l(3)L1231
gene6897,AAEL013300,,,,NA,NA,NA,NA,NA
gene6898,AAEL013288,,,,NA,NA,NA,NA,NA
gene6899,AAEL013294,,,,FBpp0290580,EOG8GF65M,FBgn0032470,CG5142,CG5142
gene69,AAEL008513,,,,FBpp0076455,EOG8HMN20,FBgn0035844,CG13676,CG13676
gene690,AAEL009414,,,,FBpp0077859,EOG8B8N4Z,FBgn0037001,CG6020,ND-39
gene6900,AAEL013292,,,,FBpp0083753,EOG8BCHD1,FBgn0039044,CG33336,p53
gene6901,AAEL012592,,,,NA,NA,NA,NA,NA
gene6902,AAEL012590,,,,NA,NA,NA,NA,NA
gene6903,AAEL012585,,,,FBpp0079536,EOG8C5G9V,FBgn0005593,CG4897,RpL7
gene6904,AAEL018244,,,,FBpp0080825,EOG81NXB9,FBgn0003732,CG10223,Top2
gene6905,AAEL012586,,,,FBpp0111265,EOG87DD85,FBgn0085188,CG34159,CG34159
gene6906,AAEL012589,,,,NA,NA,NA,NA,NA
gene6907,AAEL012588,,,,FBpp0079617,EOG8SXR4Q,FBgn0027052,CG5203,CHIP
gene6908,AAEL012587,,,,NA,NA,NA,NA,NA
gene6909,AAEL012889,,,,NA,NA,NA,NA,NA
gene691,AAEL009417,,,,NA,NA,NA,NA,NA
gene6910,AAEL012890,,,,NA,NA,NA,NA,NA
gene6911,AAEL015200,,,,FBpp0297886,EOG8F7R9P,FBgn0262636,CG2052,dati
gene6912,AAEL014956,,,,NA,NA,NA,NA,NA
gene6913,AAEL014955,,,,NA,NA,NA,NA,NA
gene6914,AAEL011790,,,,FBpp0087774,EOG82VC7Z,FBgn0022027,CG14750,Vps25
gene6915,AAEL011792,,,,FBpp0309966,EOG8SR0N1,FBgn0261794,CG5594,kcc
gene6916,AAEL011789,,,,FBpp0070871,EOG847JJM,FBgn0261955,CG3861,kdn
gene6917,AAEL011794,,,,NA,NA,NA,NA,NA
gene6918,AAEL011793,,,,FBpp0079616,EOG8KH5M6,FBgn0032250,CG5198,holn1
gene6919,AAEL011788,,,,FBpp0081017,EOG844P9S,FBgn0032934,CG8679,CG8679
gene692,AAEL009391,,,,FBpp0087583,EOG837V52,FBgn0023143,CG1782,Uba1
gene6920,AAEL011791,,,,NA,NA,NA,NA,NA
gene6921,AAEL014821,,,,FBpp0081638,EOG8FBMKF,FBgn0037749,CG9471,CG9471
gene6922,AAEL014820,,,,FBpp0100038,EOG8RNF24,FBgn0037747,CG8481,CG8481
gene6923,AAEL014823,,,,FBpp0112125,EOG81NXCP,FBgn0037753,CG12947,CG12947
gene6924,AAEL014822,,,,FBpp0100038,EOG8RNF24,FBgn0037747,CG8481,CG8481
gene6925,AAEL013762,,,,NA,NA,NA,NA,NA
gene6926,AAEL013764,,,,FBpp0076386,EOG8TB72G,FBgn0265102,CG7161,Oseg1
gene6927,AAEL013765,,,,FBpp0303103,EOG8F20VF,FBgn0013751,CG1072,Awh
gene6928,AAEL013763,,,,FBpp0303103,EOG8F20VF,FBgn0013751,CG1072,Awh
gene6929,AAEL015281,,,,NA,NA,NA,NA,NA
gene693,AAEL009402,,,,FBpp0070802,EOG84XN7T,FBgn0013987,CG3086,MAPk-Ak2
gene6930,AAEL015278,,,,NA,NA,NA,NA,NA
gene6931,AAEL015280,,,,NA,NA,NA,NA,NA
gene6932,AAEL015282,,,,NA,NA,NA,NA,NA
gene6933,AAEL015279,,,,NA,NA,NA,NA,NA
gene6934,AAEL012357,,,,NA,NA,NA,NA,NA
gene6935,AAEL012356,myoinhibiting peptide receptor,neuropeptide receptor,neuropeptide receptor,FBpp0303121,EOG8WWV9B,FBgn0036789,CG13702,AstC-R2
gene6936,AAEL007275,,,,NA,NA,NA,NA,NA
gene6937,AAEL007277,,,,FBpp0080150,EOG83FKNQ,FBgn0028658,CG16889,Adat1
gene6938,AAEL007271,,,,FBpp0081052,EOG8F7R9G,FBgn0032940,CG18362,Mondo
gene6939,AAEL007272,,,,NA,NA,NA,NA,NA
gene694,AAEL009405,,,,FBpp0087583,EOG837V52,FBgn0023143,CG1782,Uba1
gene6940,AAEL007276,,,,NA,NA,NA,NA,NA
gene6941,AAEL007273,,,,FBpp0086101,EOG8TXFJ3,FBgn0028382,CG4886,cyp33
gene6942,AAEL007278,,,,FBpp0289452,EOG8HMN2X,FBgn0034286,CG33996,dpr13
gene6943,AAEL007279,,,,NA,NA,NA,NA,NA
gene6944,AAEL007274,,,,FBpp0080997,EOG8W6RMP,FBgn0032919,CG9253,CG9253
gene6945,AAEL006113,,,,FBpp0083750,EOG8PK507,FBgn0039045,CG17119,CG17119
gene6946,AAEL006110,,,,FBpp0085149,EOG8FTZR3,FBgn0261988,CG17998,Gprk2
gene6947,AAEL006119,,,,FBpp0303221,EOG8GQSXS,FBgn0001138,CG9656,grn
gene6948,AAEL006118,,,,FBpp0083168,EOG8X9B97,FBgn0038678,CG14283,mRpL55
gene6949,RU084,,,,NA,NA,NA,NA,NA
gene695,AAEL009387,,,,FBpp0084383,EOG8GTP4Z,FBgn0042710,CG32849,Hex-t2
gene695,AAEL009387,,,,FBpp0071296,EOG8GTP4Z,FBgn0001186,CG3001,Hex-A
gene6950,AAEL006120,,,,NA,NA,NA,NA,NA
gene6951,AAEL006117,,,,FBpp0076238,EOG8B5RZ3,FBgn0011787,CG5012,mRpL12
gene6952,AAEL006112,,,,NA,NA,NA,NA,NA
gene6953,AAEL006115,,,,FBpp0071587,EOG82VC7M,FBgn0034654,CG10306,CG10306
gene6954,AAEL006116,,,,FBpp0084850,EOG822D8W,FBgn0000247,CG31037,ca
gene6955,AAEL006114,,,,FBpp0303221,EOG8GQSXS,FBgn0001138,CG9656,grn
gene6956,AAEL006111,,,,NA,NA,NA,NA,NA
gene6957,AAEL013475,,,,NA,NA,NA,NA,NA
gene6958,AAEL013476,,,,FBpp0082363,EOG8PCDJ5,FBgn0038211,CG9649,CG9649
gene6958,AAEL013476,,,,FBpp0082362,EOG8PCDJ5,FBgn0051326,CG31326,CG31326
gene6958,AAEL013476,,,,FBpp0082359,EOG8PCDJ5,FBgn0027563,CG9631,CG9631
gene6958,AAEL013476,,,,FBpp0289635,EOG8PCDJ5,FBgn0053329,CG33329,Sp212
gene6959,AAEL015515,,,,NA,NA,NA,NA,NA
gene696,AAEL009393,,,,NA,NA,NA,NA,NA
gene6960,AAEL014589,,,,FBpp0078669,EOG8HB1BM,FBgn0031673,CG31650,CG31650
gene6961,AAEL014590,,,,NA,NA,NA,NA,NA
gene6962,AAEL009435,,,,NA,NA,NA,NA,NA
gene6963,AAEL009438,,,,FBpp0070235,EOG8F20TF,FBgn0026876,CG11403,CG11403
gene6964,AAEL009442,,,,FBpp0303417,EOG8STVW9,FBgn0028550,CG11405,Atf3
gene6965,AAEL009434,,,,FBpp0271911,EOG8F4W3N,FBgn0035751,CG14829,CG14829
gene6965,AAEL009434,,,,FBpp0076544,EOG8F4W3N,FBgn0035750,CG14826,CG14826
gene6966,AAEL009439,,,,NA,NA,NA,NA,NA
gene6967,AAEL009446,,,,NA,NA,NA,NA,NA
gene6968,AAEL009448,,,,FBpp0071543,EOG8HHRTM,FBgn0050390,CG30390,Sgf29
gene6969,AAEL018179,,,,FBpp0072657,EOG8R52TD,FBgn0035268,CG8001,CG8001
gene697,AAEL010033,,,,FBpp0086520,EOG83FKN9,FBgn0011660,CG8169,Pms2
gene6970,AAEL009433,,,,NA,NA,NA,NA,NA
gene6971,AAEL009445,,,,FBpp0072692,EOG844PB8,FBgn0035249,CG17249,CG17249
gene6972,AAEL009443,,,,FBpp0085978,EOG8962H9,FBgn0015522,CG14489,olf186-M
gene6973,AAEL009437,,,,FBpp0304028,EOG88WFSC,FBgn0051716,CG31716,Cnot4
gene6974,AAEL009436,,,,FBpp0290166,EOG8J6VH6,FBgn0010531,CG17753,Ccs
gene6975,AAEL009441,,,,FBpp0079593,EOG8DBX5W,FBgn0032231,CG5056,CG5056
gene6976,AAEL009440,,,,FBpp0087576,EOG8KPX2Z,FBgn0050001,CG30001,CG30001
gene6977,AAEL009444,,,,NA,NA,NA,NA,NA
gene6978,AAEL015485,,,,FBpp0070458,EOG8JMBF9,FBgn0024997,CG2681,CG2681
gene6979,AAEL009075,,,,FBpp0082912,EOG8GF66G,FBgn0038536,CG7655,CG7655
gene698,AAEL010019,,,,FBpp0079514,EOG8JDM0S,FBgn0011291,CG4079,Taf11
gene698,AAEL010019,,,,FBpp0293061,EOG8JDM0S,FBgn0262601,CG5352,SmB
gene6980,AAEL009086,,,,FBpp0075968,EOG8FR3J7,FBgn0036121,CG6310,CG6310
gene6981,AAEL009089,,,,FBpp0289288,EOG8HQHB7,FBgn0036255,CG10861,Atg12
gene6982,AAEL018169,,,,NA,NA,NA,NA,NA
gene6983,AAEL009080,,,,FBpp0076408,EOG80S35Z,FBgn0026252,CG7935,msk
gene6984,AAEL009078,,,,FBpp0075755,EOG84F92S,FBgn0011455,CG9762,ND-SGDH
gene6985,AAEL009084,,,,FBpp0075756,EOG85XBMQ,FBgn0036254,CG5645,CG5645
gene6986,AAEL009077,,,,FBpp0071694,EOG86HK2B,FBgn0034712,CG3264,CG3264
gene6986,AAEL009077,,,,FBpp0304205,EOG86HK2B,FBgn0037083,CG5656,CG5656
gene6986,AAEL009077,,,,FBpp0083450,EOG86HK2B,FBgn0038845,CG10827,CG10827
gene6986,AAEL009077,,,,FBpp0071695,EOG86HK2B,FBgn0034711,CG3290,CG3290
gene6986,AAEL009077,,,,FBpp0076794,EOG86HK2B,FBgn0035620,CG5150,CG5150
gene6986,AAEL009077,,,,FBpp0076835,EOG86HK2B,FBgn0035619,CG10592,CG10592
gene6986,AAEL009077,,,,FBpp0081538,EOG86HK2B,FBgn0043791,CG8147,CG8147
gene6986,AAEL009077,,,,FBpp0087603,EOG86HK2B,FBgn0033423,CG1809,CG1809
gene6986,AAEL009077,,,,FBpp0071696,EOG86HK2B,FBgn0034710,CG3292,CG3292
gene6987,AAEL009081,,,,NA,NA,NA,NA,NA
gene6988,AAEL009076,,,,FBpp0100183,EOG8R52VF,NA,NA,NA
gene6989,AAEL009082,,,,NA,NA,NA,NA,NA
gene699,AAEL010017,,,,FBpp0087979,EOG8RFPKF,FBgn0264294,CG2140,Cyt-b5
gene6990,AAEL009085,,,,FBpp0075729,EOG88PQ9Z,FBgn0036257,CG6811,RhoGAP68F
gene6991,AAEL009074,,,,FBpp0075254,EOG8GB9Z3,FBgn0260635,CG12284,Diap1
gene6992,AAEL009079,,,,NA,NA,NA,NA,NA
gene6993,AAEL009088,,,,FBpp0089151,EOG8J6VG9,FBgn0028582,CG8532,lqf
gene6994,AAEL015667,,,,NA,NA,NA,NA,NA
gene6995,AAEL012728,,,,NA,NA,NA,NA,NA
gene6996,AAEL012732,,,,NA,NA,NA,NA,NA
gene6997,AAEL012733,,,,FBpp0072312,EOG8RZ1RZ,FBgn0002607,CG2746,RpL19
gene6998,AAEL012730,,,,FBpp0085412,EOG8RR97M,FBgn0050440,CG30440,CG30440
gene6999,AAEL012729,,,,NA,NA,NA,NA,NA
gene7,AAEL009971,,,,FBpp0085951,EOG82FW84,FBgn0034313,CG5726,CG5726
gene70,AAEL008516,,,,FBpp0297664,EOG8H753G,FBgn0086675,CG4396,fne
gene70,AAEL008516,,,,FBpp0303246,EOG8H753G,FBgn0010263,CG3151,Rbp9
gene700,AAEL010030,,,,FBpp0087476,EOG8Z395B,FBgn0033471,CG12134,CG12134
gene7000,AAEL012731,,,,FBpp0072072,EOG83BQF8,FBgn0022708,CG3140,Adk2
gene7001,AAEL015113,,,,FBpp0291497,EOG8Z91MW,FBgn0283437,CG42639,PPO1
gene7002,AAEL015116,,,,FBpp0291497,EOG8Z91MW,FBgn0283437,CG42639,PPO1
gene7003,AAEL015114,,,,NA,NA,NA,NA,NA
gene7004,AAEL015115,,,,NA,NA,NA,NA,NA
gene7005,AAEL010851,,,,FBpp0303988,EOG822D9K,FBgn0261085,CG10617,Syt12
gene7006,AAEL010855,,,,FBpp0076371,EOG8CZF6D,FBgn0035918,CG5971,Cdc6
gene7007,AAEL010861,,,,FBpp0085609,EOG8M0HT3,FBgn0034503,CG13867,MED8
gene7008,AAEL010858,,,,FBpp0083204,EOG8BP43H,FBgn0038733,CG11407,CG11407
gene7008,AAEL010858,,,,FBpp0083208,EOG8BP43H,FBgn0038731,CG11659,CG11659
gene7008,AAEL010858,,,,FBpp0290125,EOG8BP43H,FBgn0035642,CG18586,CG18586
gene7008,AAEL010858,,,,FBpp0111986,EOG8BP43H,NA,NA,NA
gene7008,AAEL010858,,,,FBpp0083209,EOG8BP43H,FBgn0038730,CG6300,CG6300
gene7008,AAEL010858,,,,FBpp0083205,EOG8BP43H,FBgn0038734,CG11453,CG11453
gene7008,AAEL010858,,,,FBpp0072262,EOG8BP43H,FBgn0035006,CG4563,CG4563
gene7008,AAEL010858,,,,FBpp0082094,EOG8BP43H,FBgn0037996,CG4830,CG4830
gene7008,AAEL010858,,,,FBpp0083203,EOG8BP43H,FBgn0038732,CG11391,CG11391
gene7009,AAEL010859,,,,NA,NA,NA,NA,NA
gene701,AAEL010028,,,,FBpp0088528,EOG85QM4H,FBgn0034276,CG6385,Sardh
gene7010,AAEL010852,,,,FBpp0071642,EOG8RJJS4,FBgn0034674,CG9304,CG9304
gene7011,AAEL010860,,,,FBpp0086024,EOG8MWBXD,FBgn0034271,CG4996,CG4996
gene7012,AAEL010854,,,,FBpp0308590,EOG8R7Z2P,FBgn0031187,CG14619,Usp2
gene7013,AAEL018204,,,,FBpp0088179,EOG8HDWJS,FBgn0026262,CG2009,bip2
gene7014,AAEL010853,,,,FBpp0082094,EOG8BP43H,FBgn0037996,CG4830,CG4830
gene7014,AAEL010853,,,,FBpp0083205,EOG8BP43H,FBgn0038734,CG11453,CG11453
gene7014,AAEL010853,,,,FBpp0083208,EOG8BP43H,FBgn0038731,CG11659,CG11659
gene7014,AAEL010853,,,,FBpp0083209,EOG8BP43H,FBgn0038730,CG6300,CG6300
gene7014,AAEL010853,,,,FBpp0072262,EOG8BP43H,FBgn0035006,CG4563,CG4563
gene7014,AAEL010853,,,,FBpp0290125,EOG8BP43H,FBgn0035642,CG18586,CG18586
gene7014,AAEL010853,,,,FBpp0083204,EOG8BP43H,FBgn0038733,CG11407,CG11407
gene7014,AAEL010853,,,,FBpp0083203,EOG8BP43H,FBgn0038732,CG11391,CG11391
gene7014,AAEL010853,,,,FBpp0111986,EOG8BP43H,NA,NA,NA
gene7015,AAEL010863,,,,NA,NA,NA,NA,NA
gene7016,AAEL010864,,,,FBpp0070667,EOG8Z395J,FBgn0029713,CG11436,CG11436
gene7017,AAEL010856,Tbh,biogenic amine processing,biogenic amine processing,FBpp0089042,EOG8S4S6P,FBgn0010329,CG1543,Tbh
gene7018,AAEL010850,,,,FBpp0074298,EOG837V6X,FBgn0004028,CG7178,wupA
gene7019,AAEL015552,Eclosion hormone (EH),neuropeptide,neuropeptide,FBpp0082885,EOG8SXR5Q,FBgn0000564,CG5400,Eh
gene702,AAEL010031,,,,NA,NA,NA,NA,NA
gene7020,AAEL012718,,,,FBpp0303334,EOG81ZJ32,FBgn0053203,CG33203,CG33203
gene7021,AAEL012716,,,,FBpp0084839,EOG8WWV98,FBgn0039689,CG7598,CIA30
gene7022,AAEL012719,,,,FBpp0084303,EOG81NXCB,FBgn0039360,CG4774,CLS
gene7023,AAEL012717,,,,FBpp0303608,EOG85QM4J,FBgn0259099,CG42247,DCX-EMAP
gene7024,AAEL009293,,,,NA,NA,NA,NA,NA
gene7025,AAEL009301,,,,NA,NA,NA,NA,NA
gene7026,AAEL009287,,,,FBpp0073327,EOG8MSGQK,FBgn0020255,CG1404,Ran
gene7027,AAEL009290,,,,FBpp0086467,EOG8PG8RR,FBgn0050467,CG30467,CG30467
gene7028,AAEL009300,,,,FBpp0072644,EOG8Z0DZH,FBgn0025712,CG13920,CG13920
gene7029,AAEL009288,,,,FBpp0077550,EOG83XXW9,FBgn0031357,CG17642,mRpL48
gene703,AAEL010020,,,,FBpp0311212,EOG89KJFR,FBgn0035145,CG12031,MED14
gene7030,AAEL009285,,,,FBpp0072475,EOG86Q9HX,FBgn0052344,CG32344,CG32344
gene7031,AAEL009303,,,,FBpp0077702,EOG8W9MVQ,FBgn0031286,CG3862,CG3862
gene7032,AAEL009296,,,,FBpp0086787,EOG8030JQ,FBgn0040477,CG13329,cid
gene7033,AAEL009304,,,,FBpp0292260,EOG80ZTQ0,FBgn0013343,CG31136,Syx1A
gene7034,AAEL009282,,,,FBpp0075761,EOG8KM1TX,FBgn0036207,CG10907,CG10907
gene7035,AAEL009284,,,,NA,NA,NA,NA,NA
gene7036,AAEL018175,,,,NA,NA,NA,NA,NA
gene7037,AAEL009295,,,,FBpp0087044,EOG8FTZRQ,FBgn0010238,CG12369,Lac
gene7038,AAEL009298,,,,NA,NA,NA,NA,NA
gene7039,AAEL009302,,,,FBpp0086820,EOG8WDH3M,FBgn0033842,CG5970,cbc
gene704,AAEL010027,,,,FBpp0072461,EOG85MQX6,FBgn0035146,CG13893,CG13893
gene7040,AAEL009289,,,,FBpp0070135,EOG8DBX4Z,FBgn0025621,CG16989,CG16989
gene7041,AAEL009294,,,,FBpp0072415,EOG854CPW,FBgn0004373,CG7004,fwd
gene7042,AAEL009292,,,,NA,NA,NA,NA,NA
gene7043,AAEL009286,,,,NA,NA,NA,NA,NA
gene7044,AAEL009291,,,,FBpp0083269,EOG84J58P,FBgn0038738,CG4572,CG4572
gene7045,AAEL015512,,,,FBpp0078393,EOG83V2MF,FBgn0250753,CG2922,kra
gene7046,AAEL015637,,,,NA,NA,NA,NA,NA
gene7047,AAEL013967,,,,FBpp0085460,EOG8323PM,FBgn0042083,CG3267,CG3267
gene7048,AAEL013964,,,,FBpp0075631,EOG8RJJTG,FBgn0036335,CG11258,mRpL20
gene7049,AAEL013962,,,,FBpp0073648,EOG822D8X,FBgn0002878,CG11156,mus101
gene705,AAEL010025,,,,FBpp0071543,EOG8HHRTM,FBgn0050390,CG30390,Sgf29
gene7050,AAEL013966,,,,FBpp0310666,EOG8VMJ60,FBgn0038745,CG4538,CG4538
gene7051,AAEL013965,,,,FBpp0081445,EOG8SN4DV,FBgn0037653,CG11982,CG11982
