gene_id,vectorbase,chemo,family
gene8845,AAEL002779,,
gene8846,AAEL002791,,
gene8847,AAEL002798,,
gene8848,AAEL002797,,
gene8849,AAEL002785,,
gene885,AAEL004694,,
gene8850,AAEL002805,,
gene8851,AAEL002818,,
gene8852,AAEL002811,,
gene8853,AAEL002778,,
gene8854,AAEL002814,,
gene8855,AAEL002786,,
gene8856,AAEL002809,,
gene8857,AAEL016964,,
gene8858,AAEL002775,,
gene8859,AAEL002784,,
gene886,AAEL004696,,
gene8860,AAEL018287,,
gene8861,AAEL002773,,
gene8862,AAEL002794,,
gene8863,AAEL002810,,
gene8864,AAEL002815,,
gene8865,AAEL002793,,
gene8866,AAEL002781,,
gene8867,AAEL002782,,
gene8868,AAEL002788,,
gene8869,AAEL002783,,
gene887,AAEL004691,,
gene8870,AAEL002802,,
gene8871,AAEL002803,,
gene8872,AAEL002780,,
gene8873,AAEL002796,,
gene8874,RU110,,
gene8875,AAEL002804,,
gene8876,AAEL002816,,
gene8877,AAEL002807,,
gene8878,AAEL002777,,
gene8879,AAEL002790,,
gene888,AAEL004697,,
gene8880,AAEL002813,,
gene8881,AAEL002792,,
gene8882,AAEL002799,,
gene8883,AAEL002812,,
gene8884,AAEL002808,,
gene8885,AAEL017146,,
gene8886,AAEL009830,,
gene8887,AAEL009829,,
gene8888,AAEL009833,,
gene8889,AAEL009831,,
gene889,AAEL017292,,
gene8890,AAEL009832,,
gene8891,AAEL009828,,
gene8892,AAEL012410,,
gene8893,AAEL012412,,
gene8894,AAEL012408,,
gene8895,AAEL012411,,
gene8896,AAEL012407,,
gene8897,AAEL012409,,
gene8898,AAEL012399,,
gene8899,AAEL012400,,
gene89,AAEL010990,,
gene890,AAEL004702,,
gene8900,AAEL012401,,
gene8901,AAEL012403,,
gene8902,AAEL012402,,
gene8903,AAEL007235,,
gene8904,AAEL007229,,
gene8905,AAEL007236,,
gene8906,AAEL007230,,
gene8907,AAEL007227,,
gene8908,AAEL007240,,
gene8909,AAEL007243,,
gene891,AAEL004685,,
gene8910,AAEL007238,,
gene8911,AAEL007244,,
gene8912,AAEL007242,,
gene8913,AAEL007231,,
gene8914,AAEL007233,,
gene8915,AAEL007223,,
gene8916,AAEL007228,,
gene8917,AAEL018136,,
gene8918,AAEL007246,,
gene8919,AAEL007226,,
gene892,AAEL004703,,
gene8920,AAEL007245,,
gene8921,AAEL007221,,
gene8922,AAEL007225,,
gene8923,AAEL007224,,
gene8924,AAEL007241,,
gene8925,AAEL007237,,
gene8926,AAEL007239,,
gene8927,AAEL008026,,
gene8928,AAEL008031,,
gene8929,AAEL008033,,
gene893,AAEL004708,,
gene8930,AAEL008025,,
gene8931,AAEL008030,,
gene8932,AAEL008028,,
gene8933,AAEL008027,,
gene8934,AAEL008029,,
gene8935,AAEL008032,,
gene8936,AAEL013580,,
gene8937,AAEL013578,,
gene8938,AAEL013583,,
gene8939,AAEL013581,,
gene894,AAEL004689,,
gene8940,AAEL013586,,
gene8941,AAEL013577,,
gene8942,AAEL013585,,
gene8943,AAEL013582,,
gene8944,AAEL013579,,
gene8945,AAEL013584,,
gene8947,AAEL009266,,
gene8948,AAEL009268,,
gene8949,RU111,,
gene895,AAEL004695,,
gene8950,AAEL009259,,
gene8951,AAEL009267,,
gene8952,AAEL009256,,
gene8953,AAEL009269,,
gene8954,AAEL009262,,
gene8955,AAEL009261,,
gene8956,AAEL009255,,
gene8957,AAEL009253,,
gene8958,AAEL009254,,
gene8959,AAEL009263,,
gene896,AAEL004698,,
gene8960,AAEL009252,,
gene8961,AAEL009265,,
gene8962,AAEL009264,,
gene8963,AAEL009257,,
gene8966,AAEL006011,,
gene8967,AAEL006004,,
gene8968,AAEL005998,,
gene8969,AAEL006006,,
gene897,AAEL004693,,
gene8970,AAEL006000,,
gene8971,AAEL006010,,
gene8972,AAEL006007,,
gene8973,AAEL006012,,
gene8974,AAEL006008,,
gene8975,AAEL006002,,
gene8976,AAEL006001,,
gene8978,AAEL006009,,
gene8979,AAEL009955,,
gene898,AAEL004692,,
gene8980,AAEL009953,,
gene8981,AAEL009956,,
gene8982,AAEL009954,,
gene8983,AAEL009952,,
gene8984,RU112,,
gene8985,AAEL011528,,
gene8986,AAEL011533,,
gene8987,AAEL011529,,
gene8988,AAEL011535,,
gene8989,AAEL011532,,
gene899,AAEL004690,,
gene8990,AAEL011530,,
gene8991,AAEL011537,,
gene8992,AAEL011536,,
gene8993,AAEL011531,,
gene8994,AAEL011527,,
gene8995,AAEL011538,,
gene8996,AAEL011534,,
gene8997,AAEL014364,,
gene8998,AAEL014363,,
gene8999,AAEL014367,,
gene9,AAEL009973,,
gene90,AAEL017248,,
gene900,AAEL017354,,
gene9000,AAEL014366,,
gene9001,AAEL014365,,
gene9002,AAEL008221,,
gene9003,AAEL008210,,
gene9004,AAEL008205,,
gene9005,AAEL008213,,
gene9006,AAEL008198,,
gene9007,AAEL008218,,
gene9008,AAEL008212,,
gene9009,AAEL008219,,
gene901,AAEL004701,,
gene9010,AAEL008203,,
gene9011,AAEL017462,,
gene9012,AAEL008207,,
gene9013,AAEL008200,,
gene9014,RU113,,
gene9015,AAEL008211,,
gene9016,AAEL008209,,
gene9017,AAEL008202,,
gene9018,AAEL008217,,
gene9019,AAEL008208,,
gene902,AAEL004688,,
gene9020,AAEL008196,,
gene9021,AAEL008214,,
gene9022,AAEL008201,,
gene9023,AAEL008197,,
gene9024,AAEL008195,,
gene9025,AAEL008206,,
gene9026,AAEL008215,,
gene9027,AAEL008204,,
gene9028,AAEL008220,,
gene9029,AAEL008199,,
gene903,AAEL004704,,
gene9030,AAEL008216,,
gene9031,AAEL013897,,
gene9032,AAEL013900,,
gene9033,AAEL013896,,
gene9034,AAEL013899,,
gene9035,AAEL013898,,
gene9036,AAEL014395,,
gene9037,AAEL016961,,
gene9038,AAEL014396,,
gene9039,AAEL014394,,
gene904,AAEL012553,,
gene9040,AAEL010773,,
gene9041,AAEL010783,,
gene9042,AAEL010765,,
gene9043,AAEL010772,,
gene9044,AAEL010782,,
gene9045,AAEL010776,,
gene9046,AAEL018198,,
gene9047,AAEL010781,,
gene9048,AAEL010770,,
gene9049,AAEL010768,,
gene905,AAEL012556,,
gene9050,AAEL010778,,
gene9051,AAEL010771,,
gene9052,AAEL017509,,
gene9053,AAEL010766,,
gene9055,AAEL010764,,
gene9056,AAEL010777,,
gene9057,AAEL010780,,
gene9058,AAEL010769,,
gene9059,AAEL015338,,
gene906,AAEL012554,,
gene9060,AAEL013607,,
gene9061,AAEL015509,,
gene9062,AAEL014129,,
gene9064,AAEL011845,,
gene9066,AAEL013412,,
gene9067,AAEL013415,,
gene9068,AAEL013413,,
gene9069,AAEL013412,,
gene907,AAEL012555,,
gene9070,AAEL015440,,
gene9071,AAEL015441,,
gene9072,AAEL013511,,
gene9073,AAEL013510,,
gene9074,AAEL013509,,
gene9075,AAEL014534,,
gene9076,AAEL014533,,
gene9077,AAEL014535,,
gene9078,RU114,,
gene9079,AAEL015148,,
gene908,AAEL015438,,
gene9081,AAEL015293,,
gene9082,AAEL015302,,
gene9083,AAEL014841,,
gene9084,AAEL015601,,
gene9085,AAEL015326,,
gene9086,AAEL005119,,
gene9087,AAEL005125,,
gene9088,AAEL005118,,
gene9089,AAEL005103,,
gene909,AAEL009037,,
gene9090,AAEL005106,,
gene9091,AAEL005115,,
gene9092,AAEL005127,,
gene9093,AAEL005104,,
gene9094,AAEL005100,,
gene9095,AAEL005105,,
gene9096,AAEL005128,,
gene9097,AAEL005113,,
gene9098,AAEL005120,,
gene9099,AAEL005126,,
gene91,AAEL018166,,
gene910,AAEL009027,,
gene9100,AAEL005129,,
gene9101,AAEL005114,,
gene9102,AAEL005107,,
gene9103,AAEL005110,,
gene9104,AAEL005109,,
gene9105,AAEL005101,,
gene9106,AAEL005112,,
gene9107,AAEL005121,,
gene9108,AAEL005124,,
gene9109,AAEL005122,,
gene9110,AAEL005117,,
gene9111,AAEL005102,,
gene9112,AAEL005111,,
gene9113,AAEL005116,,
gene9114,AAEL016991,,
gene9115,AAEL005123,,
gene9116,AAEL005108,,
gene9117,AAEL015143,,
gene9118,AAEL015141,,
gene9119,AAEL015142,,
gene912,AAEL009032,,
gene9120,AAEL010217,,
gene9121,AAEL010223,,
gene9122,AAEL010221,,
gene9123,AAEL010222,,
gene9124,AAEL010219,,
gene9125,AAEL010225,,
gene9126,AAEL010224,,
gene9127,AAEL010218,,
gene9128,AAEL010220,,
gene9129,AAEL015481,,
gene913,AAEL009031,,
gene9130,AAEL014294,,
gene9131,AAEL014295,,
gene9132,AAEL015373,,
gene9133,AAEL014840,,
gene9134,AAEL006762,,
gene9135,AAEL006772,,
gene9136,AAEL006775,,
gene9137,AAEL006760,,
gene9138,AAEL006773,,
gene9139,AAEL006759,,
gene914,AAEL009025,,
gene9140,AAEL006780,,
gene9141,AAEL006774,,
gene9142,AAEL006767,,
gene9143,AAEL006769,,
gene9144,AAEL006761,,
gene9145,AAEL006768,,
gene9146,AAEL006771,,
gene9147,AAEL017535,,
gene9148,AAEL006758,,
gene9149,AAEL006765,,
gene915,AAEL009036,,
gene9150,AAEL006778,,
gene9151,AAEL006763,,
gene9152,AAEL006777,,
gene9153,AAEL006766,,
gene9154,AAEL006764,,
gene9155,AAEL006781,,
gene9156,AAEL006770,,
gene9157,AAEL006776,,
gene9158,AAEL006779,,
gene9159,AAEL015484,,
gene916,AAEL009023,,
gene9160,AAEL012921,,
gene9161,AAEL015520,,
gene9162,AAEL008406,,
gene9163,AAEL008409,,
gene9164,AAEL008403,,
gene9165,AAEL008410,,
gene9166,AAEL008401,,
gene9167,AAEL008402,,
gene9168,AAEL008411,,
gene9169,AAEL008404,,
gene917,AAEL009034,,
gene9170,AAEL008412,,
gene9171,AAEL008405,,
gene9172,AAEL008398,,
gene9173,AAEL008408,,
gene9174,AAEL018156,,
gene9175,AAEL008397,,
gene9176,AAEL010210,,
gene9177,AAEL010206,,
gene9178,AAEL010209,,
gene9179,AAEL018189,,
gene918,AAEL017282,,
gene9180,AAEL010205,,
gene9181,AAEL010214,,
gene9182,AAEL010212,,
gene9183,AAEL010204,,
gene9184,AAEL010213,,
gene9185,AAEL010211,,
gene9186,AAEL010208,,
gene9187,AAEL015649,,
gene9188,AAEL013833,,
gene9189,AAEL013834,,
gene919,AAEL009039,,
gene9190,AAEL003738,,
gene9191,AAEL003713,,
gene9192,AAEL003719,,
gene9193,AAEL003725,,
gene9194,AAEL003722,,
gene9195,AAEL003736,,
gene9196,RU115,,
gene9197,AAEL003710,,
gene9198,AAEL003723,,
gene9199,AAEL003716,,
gene92,AAEL008894,,
gene920,AAEL009030,,
gene9200,AAEL003715,,
gene9201,AAEL003726,,
gene9203,AAEL003712,,
gene9204,AAEL003740,,
gene9205,AAEL003728,,
gene9206,AAEL017024,,
gene9207,AAEL003718,,
gene9208,AAEL003730,,
gene9209,AAEL003739,,
gene921,AAEL009035,,
gene9210,AAEL003735,,
gene9211,AAEL003711,,
gene9212,AAEL003717,,
gene9213,AAEL003709,,
gene9214,AAEL003721,,
gene9215,AAEL003727,,
gene9216,AAEL003729,,
gene9217,AAEL016985,,
gene9218,AAEL003724,,
gene9219,AAEL003734,,
gene922,AAEL009029,,
gene9220,AAEL003741,,
gene9221,AAEL003731,,
gene9222,AAEL003707,,
gene9223,AAEL003708,,
gene9224,AAEL003720,,
gene9225,AAEL003733,,
gene9226,AAEL003732,,
gene9227,AAEL003737,,
gene9228,AAEL009232,,
gene9229,AAEL014485,,
gene923,AAEL009026,,
gene9230,AAEL015300,,
gene9231,AAEL007373,,
gene9232,AAEL007374,,
gene9233,AAEL007379,,
gene9234,AAEL007365,,
gene9235,AAEL007377,,
gene9237,AAEL007382,,
gene9238,AAEL007376,,
gene9239,AAEL007375,,
gene924,AAEL009038,,
gene9240,AAEL007369,,
gene9241,AAEL007380,,
gene9242,AAEL007366,,
gene9243,AAEL007371,,
gene9244,AAEL007378,,
gene9245,AAEL007370,,
gene9246,AAEL007367,,
gene9247,AAEL007368,,
gene9248,AAEL007381,,
gene9249,AAEL008328,,
gene925,AAEL015181,,
gene9250,AAEL008330,,
gene9251,AAEL008331,,
gene9252,AAEL008320,,
gene9253,AAEL008327,,
gene9254,AAEL008322,,
gene9255,AAEL008323,,
gene9256,AAEL008319,,
gene9257,AAEL018154,,
gene9258,AAEL008329,,
gene9259,AAEL008324,,
gene926,AAEL015182,,
gene9260,AAEL008325,,
gene9261,AAEL009988,,
gene9262,AAEL009981,,
gene9263,AAEL009989,,
gene9264,AAEL018033,,
gene9265,AAEL009983,,
gene9266,AAEL009985,,
gene9267,AAEL009987,,
gene9268,AAEL009990,,
gene927,AAEL010672,,
gene9270,AAEL009984,,
gene9271,AAEL017302,,
gene9272,AAEL008461,,
gene9273,AAEL008467,,
gene9274,AAEL017320,,
gene9275,AAEL008466,,
gene9276,AAEL008465,,
gene9277,AAEL008463,,
gene9278,AAEL008468,,
gene9279,AAEL008462,,
gene928,AAEL010665,,
gene9280,AAEL017452,,
gene9281,AAEL008464,,
gene9282,AAEL008460,,
gene9283,AAEL008458,,
gene9284,AAEL008459,,
gene9286,AAEL014791,,
gene9287,AAEL009517,,
gene9288,AAEL009514,,
gene9289,AAEL009519,,
gene929,AAEL010660,,
gene9290,AAEL009516,,
gene9291,AAEL009513,,
gene9292,AAEL017066,,
gene9293,AAEL009515,,
gene9294,AAEL009518,,
gene9295,AAEL010961,,
gene9296,AAEL010959,,
gene9297,AAEL017142,,
gene9298,AAEL010957,,
gene9299,AAEL010960,,
gene93,AAEL008899,,
gene930,AAEL010669,,
gene9300,AAEL010958,,
gene9301,AAEL012574,,
gene9302,AAEL012577,,
gene9303,AAEL012583,,
gene9304,AAEL012582,,
gene9305,AAEL012578,,
gene9306,AAEL012570,,
gene9307,AAEL012576,,
gene9308,AAEL012572,,
gene9309,AAEL012567,,
gene931,AAEL010673,,
gene9310,AAEL012573,,
gene9311,AAEL012580,,
gene9312,AAEL012566,,
gene9313,AAEL012571,,
gene9314,AAEL018243,,
gene9315,AAEL012579,,
gene9316,AAEL012581,,
gene9317,AAEL012543,,
gene9318,AAEL012546,,
gene9319,AAEL012548,,
gene932,AAEL010675,,
gene9320,AAEL012545,,
gene9321,AAEL012544,,
gene9323,AAEL012547,,
gene9324,AAEL015314,,
gene9325,AAEL017310,,
gene9327,AAEL010924,,
gene9328,AAEL010922,,
gene9329,AAEL014653,,
gene933,AAEL010664,,
gene9330,AAEL013454,,
gene9331,AAEL013450,,
gene9332,AAEL013448,,
gene9333,AAEL013455,,
gene9334,AAEL013452,,
gene9335,AAEL013457,,
gene9336,AAEL013453,,
gene9337,AAEL013451,,
gene9338,AAEL013456,,
gene9339,AAEL013449,,
gene934,AAEL010670,,
gene9341,AAEL012028,,
gene9342,AAEL012035,,
gene9343,AAEL012032,,
gene9344,AAEL012027,,
gene9345,AAEL012025,,
gene9346,AAEL012030,,
gene9347,RU116,,
gene9348,AAEL012026,,
gene9349,AAEL012033,,
gene935,AAEL010657,,
gene9350,AAEL012031,,
gene9351,AAEL012034,,
gene9352,AAEL012029,,
gene9353,AAEL011280,,
gene9354,AAEL011285,,
gene9355,AAEL011279,,
gene9356,AAEL011277,,
gene9357,AAEL011273,,
gene9358,AAEL011274,,
gene9359,AAEL011284,,
gene936,AAEL010659,,
gene9360,AAEL011281,,
gene9361,AAEL011283,,
gene9362,AAEL011275,,
gene9363,AAEL011272,,
gene9364,AAEL011282,,
gene9365,AAEL011276,,
gene9366,AAEL011278,,
gene9367,AAEL011271,,
gene9368,AAEL014824,,
gene9369,AAEL015299,,
gene937,AAEL010678,,
gene9370,AAEL014032,,
gene9371,AAEL014668,,
gene9372,AAEL014667,,
gene9373,AAEL014666,,
gene9374,AAEL008081,,
gene9375,AAEL008096,,
gene9376,AAEL008087,,
gene9377,AAEL008080,,
gene9378,AAEL008078,,
gene9379,AAEL008085,,
gene938,AAEL010653,,
gene9380,AAEL008094,,
gene9381,AAEL008077,,
gene9382,AAEL008083,,
gene9383,AAEL008092,,
gene9384,AAEL008084,,
gene9385,AAEL008089,,
gene9386,AAEL008095AAEL008086,,
gene9387,AAEL008091,,
gene9388,AAEL008093,,
gene9389,AAEL017518,,
gene9390,AAEL008088,,
gene9391,AAEL008079,,
gene9393,AAEL008082,,
gene9394,AAEL008076,,
gene9395,AAEL008097,,
gene9396,RU117,,
gene9397,AAEL008098,,
gene9398,AAEL013183,,
gene9399,AAEL013180,,
gene94,AAEL008893,,
gene940,AAEL010661,,
gene9400,AAEL013184,,
gene9401,AAEL013181,,
gene9402,AAEL013179,,
gene9403,AAEL013178,,
gene9404,AAEL013182,,
gene9405,AAEL018269,,
gene9406,AAEL001716,,
gene9407,AAEL017229,,
gene9408,AAEL001713,,
gene9409,AAEL001728,,
gene941,AAEL010677,,
gene9410,AAEL001718,,
gene9411,AAEL001725,,
gene9412,AAEL001724,,
gene9413,AAEL001712,,
gene9414,AAEL001709,,
gene9415,AAEL001711,,
gene9416,AAEL001726,,
gene9417,AAEL001730,,
gene9418,AAEL001719,,
gene9419,AAEL001722,,
gene942,AAEL010654,,
gene9420,AAEL001714,,
gene9421,AAEL001710,,
gene9422,AAEL001729,,
gene9423,AAEL001720,,
gene9424,AAEL001717,,
gene9425,AAEL001731,,
gene9426,AAEL001715,,
gene9427,AAEL001708,,
gene9428,AAEL001706,,
gene9429,AAEL001707,,
gene943,AAEL010676,,
gene9430,AAEL014927,,
gene9431,AAEL014880,,
gene9432,AAEL014883,,
gene9433,AAEL014881,,
gene9434,AAEL014882,,
gene9435,AAEL015590,,
gene9436,AAEL002524,,
gene9437,AAEL002527,,
gene9438,AAEL002515,,
gene9439,AAEL002507,,
gene944,AAEL010667,,
gene9441,AAEL002501,,
gene9442,AAEL002531,,
gene9443,AAEL002510,,
gene9444,AAEL002526,,
gene9445,AAEL002497,,
gene9446,AAEL002508,,
gene9447,RU118,,
gene9448,AAEL002502,,
gene9449,AAEL002516,,
gene945,AAEL010658,,
gene9450,AAEL017423,,
gene9451,AAEL002523,,
gene9452,AAEL002533,,
gene9453,AAEL002537,,
gene9454,AAEL002504,,
gene9455,AAEL017504,,
gene9456,AAEL002503,,
gene9457,AAEL002521,,
gene9458,AAEL002498,,
gene9459,AAEL002513,,
gene946,AAEL010679,,
gene9460,AAEL002499,,
gene9461,AAEL002530,,
gene9463,AAEL017355,,
gene9466,AAEL002528,,
gene9468,AAEL002529,,
gene9469,AAEL002517,,
gene947,AAEL010668,,
gene9470,AAEL002535,,
gene9471,AAEL002500,,
gene9472,AAEL002532,,
gene9473,AAEL002520,,
gene9474,AAEL002514,,
gene9475,AAEL002534,,
gene9476,AAEL002522,,
gene9478,AAEL018285,,
gene9479,AAEL002525,,
gene948,AAEL010652,,
gene9480,AAEL002536,,
gene9481,AAEL015156,,
gene9482,AAEL018056,,
gene9483,AAEL012490,,
gene9484,AAEL012481,,
gene9485,AAEL012488,,
gene9486,AAEL012492,,
gene9487,AAEL012485,,
gene9488,AAEL012483,,
gene9489,AAEL012489,,
gene949,AAEL010655,,
gene9490,AAEL012486,,
gene9491,AAEL012480,,
gene9492,AAEL012494,,
gene9493,AAEL012493,,
gene9494,AAEL012491,,
gene9495,AAEL012482,,
gene9496,AAEL003464,,
gene9497,AAEL003483,,
gene9498,AAEL018096,,
gene9499,AAEL003466,,
gene95,AAEL008900,,
gene950,AAEL010663,,
gene9500,AAEL003467,,
gene9502,AAEL003451,,
gene9503,AAEL003469,,
gene9504,AAEL003474,,
gene9505,AAEL003487,,
gene9506,AAEL003489,,
gene9507,AAEL003461,,
gene9508,AAEL003454,,
gene9509,AAEL003481,,
gene951,AAEL010674,,
gene9510,AAEL003471,,
gene9511,AAEL003457,,
gene9512,AAEL003455,,
gene9513,AAEL003452,,
gene9514,AAEL003485,,
gene9516,AAEL003468,,
gene9517,AAEL003472,,
gene9518,AAEL003465,,
gene9519,AAEL003478,,
gene952,AAEL010671,,
gene9520,AAEL003463AAEL003480,,
gene9521,AAEL003479,,
gene9522,AAEL003484,,
gene9523,AAEL003470,,
gene9525,AAEL003476,,
gene9526,AAEL003456,,
gene9527,AAEL003453,,
gene9528,AAEL003458,,
gene9529,AAEL003462,,
gene953,AAEL010656,,
gene9530,AAEL003477,,
gene9531,AAEL017273,,
gene9532,AAEL003482,,
gene9533,AAEL003459,,
gene9534,AAEL014959,,
gene9535,AAEL014957,,
gene9536,AAEL014958,,
gene9537,AAEL000181,,
gene9538,AAEL000213,,
gene9539,AAEL000174,,
gene954,AAEL015272,,
gene9540,AAEL000175,,
gene9541,AAEL018224,,
gene9542,AAEL000200,,
gene9543,AAEL000173,,
gene9544,AAEL000187,,
gene9545,AAEL000172,,
gene9546,AAEL000186,,
gene9547,AAEL000170,,
gene9548,AAEL018223,,
gene9549,AAEL000194,,
gene955,AAEL011057,,
gene9550,AAEL000184,,
gene9551,AAEL000165,,
gene9552,AAEL000163,,
gene9553,AAEL000188,,
gene9554,AAEL000185,,
gene9555,AAEL000214,,
gene9556,AAEL000190,,
gene9557,AAEL000182,,
gene9558,AAEL000180,,
gene9559,AAEL018225,,
gene956,AAEL011053,,
gene9560,AAEL000199,,
gene9561,AAEL000161,,
gene9562,AAEL000192,,
gene9563,AAEL000201,,
gene9564,AAEL000210,,
gene9565,AAEL000166,,
gene9566,AAEL000208,,
gene9567,AAEL000167,,
gene9568,AAEL000193,,
gene9569,AAEL000216,,
gene957,AAEL011052,,
gene9570,AAEL000176,,
gene9571,AAEL000179,,
gene9572,AAEL000209,,
gene9573,AAEL000191,,
gene9574,AAEL018001,,
gene9575,AAEL000203,,
gene9576,AAEL000196,,
gene9577,AAEL000183,,
gene9578,AAEL018036,,
gene9579,AAEL000195,,
gene958,AAEL011049,,
gene9580,AAEL000160,,
gene9581,AAEL018000,,
gene9582,AAEL017073,,
gene9583,AAEL000159,,
gene9584,AAEL000204,,
gene9585,AAEL000215,,
gene9586,AAEL000206,,
gene9587,AAEL000211,,
gene9588,AAEL000164,,
gene9589,AAEL018035,,
gene959,AAEL011056,,
gene9590,AAEL000217,,
gene9591,AAEL000178,,
gene9592,AAEL009427,,
gene9593,AAEL009422,,
gene9594,AAEL009425,,
gene9595,AAEL009428,,
gene9596,AAEL009430,,
gene9598,AAEL009429,,
gene9599,AAEL009432,,
gene96,AAEL008902,,
gene960,AAEL011048,,
gene9600,AAEL009424,,
gene9601,AAEL009420,,
gene9602,AAEL009431,,
gene9603,AAEL009423,,
gene9604,AAEL009426,,
gene9605,AAEL009421,,
gene9606,AAEL013564,,
gene9607,AAEL013565,,
gene961,AAEL011055,,
gene9610,AAEL017528,,
gene9611,AAEL011410,,
gene9612,AAEL011411,,
gene9613,AAEL003612,,
gene9614,AAEL003645,,
gene9615,AAEL003630,,
gene9616,AAEL003620,,
gene9617,AAEL003619,,
gene9618,AAEL003611,,
gene9619,AAEL003637,,
gene962,AAEL011050,,
gene9620,AAEL003610,,
gene9621,AAEL003634,,
gene9622,AAEL003622,,
gene9623,AAEL018304,,
gene9624,AAEL003635,,
gene9625,AAEL003633,,
gene9626,AAEL003623,,
gene9628,AAEL003632,,
gene9629,AAEL003628,,
gene963,AAEL011047,,
gene9630,AAEL003642,,
gene9631,AAEL003643,,
gene9632,AAEL003640,,
gene9633,AAEL003641,,
gene9634,AAEL003626,,
gene9636,AAEL003627,,
gene9637,AAEL003616,,
gene9638,AAEL003621,,
gene9639,AAEL003631,,
gene964,AAEL011054,,
gene9640,AAEL003644,,
gene9641,AAEL003615,,
gene9642,AAEL003613,,
gene9643,AAEL003636,,
gene9644,AAEL003624,,
gene9645,AAEL003618,,
gene9646,AAEL003617,,
gene9647,AAEL003614,,
gene9648,AAEL003625,,
gene9649,AAEL006573,,
gene965,AAEL011051,,
gene9650,AAEL006586,,
gene9651,AAEL017088,,
gene9652,AAEL006578,,
gene9653,AAEL006572,,
gene9654,AAEL006567,,
gene9655,AAEL006585,,
gene9656,AAEL006583,,
gene9657,AAEL006579,,
gene9658,AAEL006588,,
gene9659,AAEL006581,,
gene966,AAEL011046,,
gene9660,AAEL006571,,
gene9661,AAEL006574,,
gene9662,AAEL006570,,
gene9663,AAEL006582,,
gene9664,AAEL006577,,
gene9665,AAEL006584,,
gene9666,AAEL006568,,
gene9667,AAEL006575,,
gene9668,AAEL006587,,
gene9669,AAEL006569,,
gene967,AAEL010122,,
gene9670,AAEL006580,,
gene9671,AAEL006576,,
gene9672,AAEL018174,,
gene9673,AAEL001133,,
gene9674,AAEL001103,,
gene9675,AAEL001140,,
gene9676,AAEL001119,,
gene9677,AAEL001132,,
gene9678,AAEL001142,,
gene968,AAEL010116,,
gene9680,AAEL001120,,
gene9681,AAEL001126,,
gene9682,AAEL001143,,
gene9683,AAEL001129,,
gene9684,AAEL001115,,
gene9685,AAEL001107,,
gene9686,AAEL001144,,
gene9687,AAEL001137,,
gene9688,AAEL001114,,
gene9689,AAEL001125,,
gene969,AAEL010118,,
gene9690,AAEL001100,,
gene9691,AAEL001110,,
gene9692,AAEL001113,,
gene9693,AAEL001116,,
gene9694,AAEL001149,,
gene9695,AAEL001130,,
gene9696,AAEL001127,,
gene9697,AAEL001135,,
gene9698,AAEL001118,,
gene9699,AAEL001121,,
gene97,AAEL008901,,
gene970,AAEL010121,,
gene9700,AAEL001148,,
gene9701,AAEL001131,,
gene9702,AAEL001106,,
gene9703,AAEL001108,,
gene9704,AAEL018173,,
gene9705,AAEL001102,,
gene9706,AAEL001101,,
gene9707,AAEL001112,,
gene9708,AAEL001134,,
gene9709,AAEL001117,,
gene971,AAEL010120,,
gene9710,AAEL001128,,
gene9711,AAEL001109,,
gene9712,AAEL001136,,
gene9713,AAEL001147,,
gene9714,AAEL001139,,
gene9715,AAEL001141,,
gene9716,AAEL001124,,
gene9717,AAEL001151,,
gene9718,AAEL001105,,
gene9719,AAEL001146,,
gene972,AAEL010124,,
gene9720,AAEL001104,,
gene9721,AAEL001122,,
gene9722,AAEL014921,,
gene9723,AAEL014915,,
gene9724,AAEL014919,,
gene9725,AAEL014922,,
gene9726,AAEL014920,,
gene9727,AAEL014916,,
gene9728,AAEL014917,,
gene9729,AAEL014918,,
gene973,AAEL010124,,
gene9730,AAEL009759,,
gene9731,AAEL015613,,
gene9732,AAEL015034,,
gene9733,AAEL015035,,
gene9734,AAEL015036,,
gene9735,AAEL015442,,
gene9736,AAEL015494,,
gene9737,AAEL013032,,
gene9738,AAEL013033,,
gene9739,AAEL015487,,
gene974,AAEL010117,,
